UNC125_BT474_1	UNC125_MCF10A_1	UNC125_MCF7_1	UNC125_MDA231_1	UNC125_SUM159_1	UNC125_T47D_1	UNC965_BT474_1	UNC965_BT474_2	UNC965_HCC1806_1	UNC965_MCF10A_1	UNC965_MCF7_1	UNC965_MCF7_2	UNC965_MDA231_1	UNC965_MDA231_2	UNC965_SUM159_1	UNC965_SUM159_2	UNC965_T47D_1	UNC965_T47D_2	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	Normal_vs_Basal_logFC	Normal_vs_Basal_AveExpr	Normal_vs_Basal_t	Normal_vs_Basal_P.Value	Normal_vs_Basal_adj.P.Val	Normal_vs_Basal_B	Normal_vs_Basal_-log(P.Value)	Normal_vs_Basal_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	Normal_vs_Basal_Valid	Normal_vs_Basal_Significant
15.066980361938477	15.331155776977539	15.812105178833008	15.24945068359375	14.098213195800781	11.78773021697998	20.319595336914062	19.79328727722168	18.16193389892578	18.317541122436523	18.800031661987305	19.027297973632812	20.494251251220703	19.735118865966797	20.652116775512695	21.213468551635742	18.871356964111328	18.2133731842041	Homo sapiens	1:Experimental evidence at protein level	633	1	1.28789918531886	17.7361849988601	0.88196486542657	0.38784365771707	0.939518626128172	-5.56741745243924	0.411343306040087	0.0270946055107693	sp|O43390|HNRPR_HUMAN	O43390	HNRPR_HUMAN	HNRNPR	Heterogeneous nuclear ribonucleoprotein R		+	
13.183137893676758	13.313270568847656	13.540570259094238	12.763434410095215	12.70132827758789	12.94429874420166	15.240134239196777	14.207076072692871	15.192378997802734	15.464729309082031	16.8480167388916	16.57767105102539	15.93023681640625	16.238265991210938	14.92889404296875	15.58078670501709	16.5418758392334	14.299003601074219	Homo sapiens	1:Experimental evidence at protein level	683	8	0.0833784691446056	14.7110517879376	0.108723642756296	0.914460503920293	0.974704925422125	-5.93416221945159	0.038835047213142	0.0111268393336873	sp|O43395|PRPF3_HUMAN	O43395	PRPF3_HUMAN	PRPF3	U4/U6 small nuclear ribonucleoprotein Prp3		+	
13.334672927856445	12.872976303100586	14.461606979370117	13.743270874023438	12.925976753234863	10.995477676391602	17.175270080566406	16.557397842407227	15.82758617401123	14.20601749420166	16.424388885498047	16.327476501464844	16.681861877441406	16.1103458404541	15.840537071228027	16.168123245239258	16.717117309570312	15.641107559204102	Homo sapiens	1:Experimental evidence at protein level	761	7	1.49655232004187	15.0594154222025	1.63379128465188	0.117302309040354	0.741345529310353	-4.71839135712507	0.930693438919303	0.129979327112763	sp|O43422|P52K_HUMAN	O43422	P52K_HUMAN	THAP12	52 kDa repressor of the inhibitor of the protein kinase		+	
15.877114295959473	16.50615882873535	14.131343841552734	16.04354476928711	16.226348876953125	13.12867546081543	17.744997024536133	17.082046508789062	16.863037109375	16.177227020263672	15.937749862670898	16.232402801513672	17.671920776367188	17.42576789855957	16.851612091064453	17.090322494506836	14.218114852905273	13.796180725097656	Homo sapiens	1:Experimental evidence at protein level	1136	2	0.241392716425359	16.0433794577022	0.263728814575288	0.794576042951576	0.96486608584171	-5.90602543538373	0.0998645333792992	0.0155329583823277	sp|O43795|MYO1B_HUMAN	O43795	MYO1B_HUMAN	MYO1B	Unconventional myosin-Ib		+	
14.448710441589355	12.976038932800293	14.125839233398438	12.78747272491455	12.513849258422852	11.455864906311035	16.78525733947754	15.461893081665039	17.083232879638672	16.50400161743164	17.064773559570312	17.06819725036621	17.358516693115234	17.128110885620117	16.97129249572754	16.918437957763672	15.714372634887695	14.802666664123535	Homo sapiens	1:Experimental evidence at protein level	692	6	0.758916057942669	15.3369900206847	0.696884277433715	0.493567122082657	0.939518626128172	-5.7056539897289	0.306653777608609	0.0270946055107693	sp|O43823|AKAP8_HUMAN	O43823	AKAP8_HUMAN	AKAP8	A-kinase anchor protein 8		+	
15.193255424499512	16.67349624633789	14.672338485717773	11.312089920043945	16.27977752685547	12.122804641723633	16.811092376708984	16.321046829223633	16.3114070892334	16.346281051635742	16.748279571533203	16.390666961669922	15.022695541381836	14.720317840576172	16.71863555908203	17.050676345825195	15.659049987792969	13.507295608520508	Homo sapiens	1:Experimental evidence at protein level	516	4	-1.45649701484031	15.4222591575944	-1.22075018682497	0.235797206222451	0.930234614707475	-5.23862552339124	0.627461344827702	0.0314075041098694	sp|O43824|GTPB6_HUMAN	O43824	GTPB6_HUMAN	GTPBP6	Putative GTP-binding protein 6		+	
17.2049617767334	17.629131317138672	16.064720153808594	16.59414291381836	16.994674682617188	16.557323455810547	14.703444480895996	14.546351432800293	17.038835525512695	17.288850784301758	15.161351203918457	14.602738380432129	13.048240661621094	15.263419151306152	14.72083854675293	14.005456924438477	14.521316528320312	14.461384773254395	Homo sapiens	1:Experimental evidence at protein level	385	10	-2.28540440547119	15.6406052182092	-1.58963800346966	0.126955145193361	0.741345529310353	-4.77968554020525	0.896349693499954	0.129979327112763	sp|O43837|IDH3B_HUMAN	O43837	IDH3B_HUMAN	IDH3B	Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial		+	
16.323951721191406	16.892297744750977	16.25273323059082	15.310091018676758	14.558396339416504	15.537428855895996	14.511308670043945	15.124269485473633	16.63016128540039	16.955669403076172	16.725940704345703	16.932222366333008	14.590299606323242	16.40670394897461	14.496596336364746	14.588922500610352	17.093538284301758	16.584089279174805	Homo sapiens	1:Experimental evidence at protein level	960	4	-1.96782769058586	15.8796254185504	-2.10402963963331	0.0476807279290667	0.701889985806215	-3.99277021493497	1.32165712295818	0.153730953826748	sp|O60313|OPA1_HUMAN	O60313	OPA1_HUMAN	OPA1	Dynamin-like GTPase OPA1, mitochondrial		+	
13.287016868591309	13.234380722045898	14.606467247009277	13.185243606567383	12.74573802947998	12.064051628112793	18.612586975097656	18.798002243041992	16.977041244506836	17.19880485534668	18.279767990112305	18.39241600036621	19.178081512451172	19.663700103759766	19.355506896972656	19.19935417175293	17.700241088867188	17.21894073486328	Homo sapiens	1:Experimental evidence at protein level	623	6	1.58885571215412	16.5523727654243	1.06142235002879	0.300630113537367	0.939518626128172	-5.40502482590833	0.521967519131409	0.0270946055107693	sp|O60506|HNRPQ_HUMAN	O60506	HNRPQ_HUMAN	SYNCRIP	Heterogeneous nuclear ribonucleoprotein Q		+	
15.964704513549805	15.056916236877441	15.546092987060547	16.61337661743164	15.764985084533691	13.895174980163574	15.495234489440918	13.52205753326416	15.340391159057617	14.899622917175293	14.685790061950684	14.489678382873535	17.14639663696289	17.03225326538086	16.510211944580078	14.734406471252441	13.54445743560791	15.234267234802246	Homo sapiens	1:Experimental evidence at protein level	372	8	0.924991343876265	15.3178394549711	0.974771257998752	0.340840336524007	0.939518626128172	-5.48683324432251	0.467449014570888	0.0270946055107693	sp|O60547|GMDS_HUMAN	O60547	GMDS_HUMAN	GMDS	GDP-mannose 4,6 dehydratase		+	
18.94533348083496	14.05948543548584	19.074499130249023	16.149581909179688	16.317581176757812	16.867250442504883	16.608903884887695	16.68279266357422	14.96646499633789	14.30914306640625	16.97329330444336	16.836183547973633	15.193136215209961	14.547063827514648	14.052976608276367	15.98392105102539	15.927277565002441	14.82437515258789	Homo sapiens	1:Experimental evidence at protein level	494	4	0.93074401855136	16.0637287179461	0.708714858474199	0.486345118548701	0.939518626128172	-5.69773319256776	0.31305543878511	0.0270946055107693	sp|O60701|UGDH_HUMAN	O60701	UGDH_HUMAN	UGDH	UDP-glucose 6-dehydrogenase		+	
17.228002548217773	16.89259910583496	16.235498428344727	15.996105194091797	15.189708709716797	17.328168869018555	17.00481605529785	17.077436447143555	17.38406753540039	16.797136306762695	16.374286651611328	15.750223159790039	16.91085433959961	16.90154266357422	16.518535614013672	14.123316764831543	17.328960418701172	17.23213768005371	Homo sapiens	1:Experimental evidence at protein level	968	1	-0.986366817776155	16.5845683050521	-1.08644305982683	0.289675630181198	0.939518626128172	-5.38024654363376	0.538088039566724	0.0270946055107693	sp|O60716|CTND1_HUMAN	O60716	CTND1_HUMAN	CTNND1	Catenin delta-1		+	
17.90082359313965	17.7744197845459	17.66071319580078	17.90361976623535	17.709144592285156	17.57975196838379	15.007403373718262	14.382464408874512	14.905021667480469	16.000816345214844	17.00402069091797	16.399520874023438	17.58712387084961	17.29094886779785	16.718120574951172	13.418225288391113	16.960859298706055	13.976693153381348	Homo sapiens	1:Experimental evidence at protein level	260	5	-0.635880953643166	16.504633935623	-0.413145814346953	0.683714830777023	0.96486608584171	-5.8569338572461	0.165124999513789	0.0155329583823277	sp|O60762|DPM1_HUMAN	O60762	DPM1_HUMAN	DPM1	Dolichol-phosphate mannosyltransferase subunit 1		+	
16.078794479370117	15.008766174316406	15.365120887756348	14.385416030883789	14.480993270874023	14.393367767333984	17.19887351989746	17.048080444335938	16.675575256347656	14.521629333496094	15.245216369628906	15.56301212310791	16.70439910888672	16.328386306762695	16.301076889038086	16.53851318359375	16.806106567382812	16.047115325927734	Homo sapiens	1:Experimental evidence at protein level	962	0	0.85079654011037	15.8011127089704	1.24240685777037	0.227869407342696	0.916300262330416	-5.21445826721762	0.642313977207016	0.0379621890994687	sp|O60763|USO1_HUMAN	O60763	USO1_HUMAN	USO1	General vesicular transport factor p115		+	
12.94253158569336	13.445235252380371	14.129256248474121	12.900684356689453	12.893749237060547	12.212034225463867	18.735849380493164	18.283246994018555	17.935041427612305	18.57853126525879	18.347822189331055	17.75820541381836	18.727298736572266	18.654748916625977	19.18337059020996	19.394620895385742	18.29181671142578	18.412853240966797	Homo sapiens	1:Experimental evidence at protein level	128	6	0.718707796092687	16.6162169575679	0.460043918921223	0.650242732665282	0.958596408911731	-5.83712799535829	0.186924492928327	0.0183642022926352	sp|O60783|RT14_HUMAN	O60783	RT14_HUMAN	MRPS14	Small ribosomal subunit protein uS14m		+	
13.972352981567383	15.750812530517578	13.49558162689209	12.913616180419922	12.291685104370117	12.920427322387695	16.202835083007812	15.747081756591797	18.370737075805664	16.866926193237305	16.002946853637695	16.170225143432617	16.90974235534668	15.830451011657715	16.708650588989258	16.05618667602539	16.88825035095215	15.886226654052734	Homo sapiens	1:Experimental evidence at protein level	126	5	-1.07192933064007	15.4520635552061	-1.11715381286271	0.276628062083925	0.939518626128172	-5.34913611298209	0.558103765694449	0.0270946055107693	sp|O60814|H2B1K_HUMAN	O60814	H2B1K_HUMAN	H2BC12	Histone H2B type 1-K	sp|P57053|H2BFS_HUMAN	+	
13.206009864807129	13.255857467651367	11.808005332946777	13.592405319213867	12.395952224731445	12.12641429901123	17.707632064819336	17.3745059967041	17.631376266479492	16.722312927246094	17.22210121154785	17.69704818725586	17.505495071411133	17.890522003173828	17.424436569213867	17.13637924194336	17.545312881469727	16.620574951171875	Homo sapiens	1:Experimental evidence at protein level	265	6	0.901774278837992	15.7463207717139	0.67614690682856	0.506373738830341	0.939518626128172	-5.71923168542832	0.29552882545675	0.0270946055107693	sp|O60828|PQBP1_HUMAN	O60828	PQBP1_HUMAN	PQBP1	Polyglutamine-binding protein 1		+	
13.550029754638672	13.443499565124512	12.488443374633789	13.078505516052246	12.354819297790527	11.732023239135742	17.249771118164062	15.93126392364502	16.58362579345703	17.390470504760742	16.59622573852539	16.805004119873047	16.918956756591797	16.958812713623047	17.49973487854004	17.568601608276367	16.932193756103516	16.627193450927734	Homo sapiens	1:Experimental evidence at protein level	514	6	0.105702659179832	15.4682519638836	0.089144517889027	0.929817198593474	0.974704925422125	-5.93605330088782	0.031602425043485	0.0111268393336873	sp|O60832|DKC1_HUMAN	O60832	DKC1_HUMAN	DKC1	H/ACA ribonucleoprotein complex subunit DKC1		+	
18.32944679260254	16.618083953857422	17.73475456237793	17.93308448791504	17.212451934814453	16.516775131225586	17.11876106262207	16.885238647460938	16.30044937133789	15.866387367248535	17.286956787109375	16.487497329711914	16.724609375	17.509225845336914	17.001907348632812	16.908512115478516	16.756799697875977	15.715428352355957	Homo sapiens	1:Experimental evidence at protein level	412	0	0.578740247683662	16.9662851015668	0.567955818615582	0.576126510921153	0.948279453877348	-5.78368112091781	0.239482139906505	0.023063659083654	sp|O60884|DNJA2_HUMAN	O60884	DNJA2_HUMAN	DNAJA2	DnaJ homolog subfamily A member 2		+	
13.824289321899414	13.33183765411377	13.892716407775879	12.398229598999023	11.030906677246094	12.51070499420166	20.38753318786621	19.936681747436523	19.508562088012695	20.225257873535156	19.660436630249023	19.714981079101562	21.832229614257812	21.182937622070312	21.07120132446289	21.3601131439209	20.829378128051758	20.51703643798828	Homo sapiens	1:Experimental evidence at protein level	179	6	1.09926208643405	17.8082953456379	0.47608763548156	0.638959181790521	0.952243407083487	-5.82987436829791	0.194526884704434	0.0212520255214906	sp|O60888|CUTA_HUMAN	O60888	CUTA_HUMAN	CUTA	Protein CutA		+	
13.425810813903809	13.649592399597168	13.24929428100586	13.929264068603516	13.261500358581543	14.324949264526367	17.002973556518555	16.630863189697266	16.240066528320312	14.411810874938965	16.68368148803711	16.284582138061523	16.948837280273438	16.626731872558594	16.564041137695312	16.620088577270508	17.11570167541504	16.067007064819336	Homo sapiens	1:Experimental evidence at protein level	2243	7	1.40126483501561	15.4579861757112	1.83587112770748	0.0806700242492461	0.701889985806215	-4.42214493943286	1.09328781250897	0.153730953826748	sp|O75165|DJC13_HUMAN	O75165	DJC13_HUMAN	DNAJC13	DnaJ homolog subfamily C member 13		+	
16.949077606201172	15.554136276245117	16.126815795898438	16.84185028076172	15.822416305541992	17.34332275390625	16.344392776489258	16.417278289794922	14.012327194213867	14.871099472045898	16.26292610168457	16.406766891479492	17.226869583129883	17.203182220458984	14.758304595947266	14.747164726257324	15.828936576843262	14.334919929504395	Homo sapiens	1:Experimental evidence at protein level	326	2	0.33357157185289	15.9727149883473	0.296493810590088	0.769784183116006	0.96486608584171	-5.89709681093618	0.113631016670903	0.0155329583823277	sp|O75190|DNJB6_HUMAN	O75190	DNJB6_HUMAN	DNAJB6	DnaJ homolog subfamily B member 6		+	
16.411766052246094	16.49156951904297	13.823454856872559	14.275757789611816	16.063621520996094	15.517786979675293	16.9325008392334	16.487476348876953	15.90857982635498	16.704957962036133	15.769084930419922	15.432657241821289	16.042707443237305	15.598443984985352	16.092636108398438	14.887161254882812	16.18254852294922	13.020491600036621	Homo sapiens	1:Experimental evidence at protein level	213	2	-1.3113374851977	15.6564118789816	-1.34254900341588	0.193843347233223	0.861525987703214	-5.0980508891256	0.712549099528993	0.0647316176403553	sp|O75251|NDUS7_HUMAN	O75251	NDUS7_HUMAN	NDUFS7	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial		+	
16.838897705078125	13.086182594299316	13.996855735778809	14.778966903686523	15.693653106689453	15.589463233947754	17.35960578918457	17.680673599243164	16.305082321166992	16.466331481933594	16.096956253051758	14.988287925720215	15.966239929199219	15.836822509765625	16.266021728515625	15.717816352844238	16.845800399780273	16.382896423339844	Homo sapiens	1:Experimental evidence at protein level	286	2	0.791998823721993	15.8804987381168	0.861270141657693	0.398879175561324	0.939518626128172	-5.58437525394065	0.39915863647753	0.0270946055107693	sp|O75323|NIPS2_HUMAN	O75323	NIPS2_HUMAN	NIPSNAP2	Protein NipSnap homolog 2		+	
14.866775512695312	17.255382537841797	16.054729461669922	17.36419677734375	15.36113452911377	16.554595947265625	15.058454513549805	16.174341201782227	14.115118026733398	16.31620979309082	15.075494766235352	15.582660675048828	16.102737426757812	16.38702964782715	14.220813751220703	14.91565990447998	16.224821090698242	16.723203659057617	Homo sapiens	1:Experimental evidence at protein level	2602	1	-1.55061534717554	15.8242582866222	-1.45225286020221	0.161304221060564	0.8012497255296	-4.96200862764402	0.792354267705118	0.0962321062419254	sp|O75369|FLNB_HUMAN	O75369	FLNB_HUMAN	FLNB	Filamin-B		+	
13.586020469665527	16.5127010345459	15.405397415161133	14.423502922058105	15.666112899780273	14.70554256439209	14.722908020019531	13.870652198791504	16.101844787597656	16.157245635986328	14.694673538208008	13.960941314697266	14.79764461517334	13.882713317871094	12.810303688049316	14.10985279083252	14.953401565551758	14.4276704788208	Homo sapiens	1:Experimental evidence at protein level	489	11	-2.01962120115283	14.7403338479205	-2.08128836866953	0.0499142189417319	0.701889985806215	-4.0306504317836	1.30177572034272	0.153730953826748	sp|O75439|MPPB_HUMAN	O75439	MPPB_HUMAN	PMPCB	Mitochondrial-processing peptidase subunit beta		+	
13.861676216125488	17.235883712768555	14.495389938354492	12.861152648925781	16.547653198242188	11.811004638671875	13.88008975982666	14.35507583618164	14.377076148986816	16.209224700927734	14.596631050109863	13.339224815368652	14.829253196716309	14.126032829284668	14.88082218170166	14.258574485778809	15.191086769104004	14.673624992370605	Homo sapiens	1:Experimental evidence at protein level	264	15	-2.41648415037903	14.5441001094039	-2.53616044176224	0.0192696059515351	0.634120761225872	-3.2287808007746	1.71512716623835	0.197828027702123	sp|O75489|NDUS3_HUMAN	O75489	NDUS3_HUMAN	NDUFS3	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial		+	
17.718481063842773	13.552309036254883	12.49480152130127	14.66253662109375	13.039460182189941	15.567625999450684	15.007939338684082	14.183771133422852	14.408488273620605	15.767126083374023	15.348628997802734	13.27900505065918	16.08351707458496	15.835894584655762	16.19879913330078	15.997197151184082	16.22784423828125	14.711642265319824	Homo sapiens	1:Experimental evidence at protein level	394	9	0.235970732537947	14.9979931399184	0.226320410321928	0.823154638235381	0.96486608584171	-5.91495086546532	0.0845185703482349	0.0155329583823277	sp|O75521|ECI2_HUMAN	O75521	ECI2_HUMAN	ECI2	Enoyl-CoA delta isomerase 2		+	
