C_01	C_02	C_03	C_04	C_05	C_06	C_07	C_08	T_01	T_02	T_03	T_04	T_05	T_06	T_07	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	C_vs_T_logFC	C_vs_T_AveExpr	C_vs_T_t	C_vs_T_P.Value	C_vs_T_adj.P.Val	C_vs_T_B	C_vs_T_-log(P.Value)	C_vs_T_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	C_vs_T_Valid	C_vs_T_Significant
24.14666748046875	22.109338760375977	23.7451229095459	23.902286529541016	24.333602905273438	24.179962158203125	24.332780838012695	21.99699592590332	24.230642318725586	23.704872131347656	24.229808807373047	24.30484962463379	24.744539260864258	25.043399810791016	22.230134963989258	Homo sapiens	1:Experimental evidence at protein level	422	3	0.545681536241176	23.8025156766905	1.79520167392898	0.0877752175775097	0.24576437967842	-4.66125767759529	1.05662808533063	0.609481062174208	sp|O00231|PSD11_HUMAN	O00231	PSD11_HUMAN	PSMD11	26S proteasome non-ATPase regulatory subunit 11		+	
22.673986434936523	23.2181453704834	22.655855178833008	24.08682632446289	24.501483917236328	23.878604888916016	23.882532119750977	22.646907806396484	24.43623924255371	24.290485382080078	24.897268295288086	24.371318817138672	24.477705001831055	24.63114356994629	23.44753074645996	Homo sapiens	1:Experimental evidence at protein level	456	4	0.995646223358982	23.8729611398946	2.84925335922296	0.00992460784575051	0.0889972118008144	-2.76534202007343	2.00328664464458	1.0506235991808	sp|O00232|PSD12_HUMAN	O00232	PSD12_HUMAN	PSMD12	26S proteasome non-ATPase regulatory subunit 12		+	
24.786479949951172	24.71996307373047	24.524625778198242	24.13363265991211	24.448678970336914	24.442386627197266	24.341014862060547	24.151355743408203	24.41376495361328	24.404211044311523	24.826814651489258	24.098148345947266	24.247554779052734	23.884653091430664	22.179092407226562	Homo sapiens	1:Experimental evidence at protein level	223	1	-0.383415507758215	24.2387693877481	-1.1166264688218	0.27741239215105	0.475755551756631	-5.54932132380107	0.556874142676529	0.322616135078353	sp|O00233|PSMD9_HUMAN	O00233	PSMD9_HUMAN	PSMD9	26S proteasome non-ATPase regulatory subunit 9		+	
25.471529006958008	24.444292068481445	24.8671875	24.885940551757812	24.83580780029297	25.377891540527344	24.310422897338867	24.305078506469727	24.604082107543945	25.29458999633789	25.815868377685547	24.388591766357422	25.18411636352539	24.86760711669922	22.56061553955078	Homo sapiens	1:Experimental evidence at protein level	68	1	-0.0845263695417273	24.7419806054974	-0.251105694552375	0.804298616486818	0.885077522792375	-6.1239059463318	0.0945826783478838	0.0530186883457325	sp|O00244|ATOX1_HUMAN	O00244	ATOX1_HUMAN	ATOX1	Copper transport protein ATOX1		+	
24.413000106811523	22.983396530151367	23.95855712890625	24.183908462524414	24.79619789123535	24.25332260131836	24.142536163330078	23.83464813232422	24.70221519470215	21.946367263793945	23.382892608642578	25.03910255432129	24.550703048706055	24.322811126708984	21.500577926635742	Homo sapiens	1:Experimental evidence at protein level	195	3	-0.387123199195656	23.8586632158502	-0.93583269191564	0.360541511550363	0.551690675001632	-5.72574455145944	0.443044724843686	0.258304356679492	sp|O00264|PGRC1_HUMAN	O00264	PGRC1_HUMAN	PGRMC1	Membrane-associated progesterone receptor component 1		+	
23.20672035217285	23.00216293334961	22.004060745239258	22.05567169189453	23.934219360351562	21.831762313842773	22.83878517150879	22.20771026611328	24.247833251953125	23.63898468017578	23.498491287231445	23.876575469970703	24.587560653686523	23.804590225219727	22.13957405090332	Homo sapiens	1:Experimental evidence at protein level	1087	9	1.10546807035182	23.123907003571	2.94283097324544	0.0080552055259681	0.0856167054406789	-2.57728241768654	2.09392337421992	1.06744148797639	sp|O00267|SPT5H_HUMAN	O00267	SPT5H_HUMAN	SUPT5H	Transcription elongation factor SPT5		+	
25.83249855041504	25.50293731689453	25.662185668945312	25.647565841674805	26.04693031311035	25.805749893188477	25.70349884033203	24.68019676208496	25.670053482055664	26.22612190246582	26.33193588256836	26.625499725341797	26.591535568237305	26.871076583862305	24.58345603942871	Homo sapiens	1:Experimental evidence at protein level	241	0	0.586189498213429	25.8482236505923	2.11387764331925	0.0473073287307011	0.183341721609158	-4.14132045018135	1.32507157425685	0.736738694869609	sp|O00299|CLIC1_HUMAN	O00299	CLIC1_HUMAN	CLIC1	Chloride intracellular channel protein 1		+	
22.524269104003906	22.209413528442383	23.426218032836914	23.769865036010742	24.298547744750977	24.30539894104004	24.026151657104492	21.821819305419922	21.826093673706055	23.861858367919922	24.231199264526367	24.463794708251953	24.65592384338379	24.87444496154785	22.855365753173828	Homo sapiens	1:Experimental evidence at protein level	357	5	0.603130623806834	23.5350989481545	1.46607198234648	0.158201955100827	0.344128027333294	-5.13337369415393	0.800788153681236	0.463279955043985	sp|O00303|EIF3F_HUMAN	O00303	EIF3F_HUMAN	EIF3F	Eukaryotic translation initiation factor 3 subunit F		+	
25.436845779418945	22.767826080322266	24.580720901489258	24.117305755615234	24.059032440185547	24.511859893798828	24.533720016479492	23.316865921020508	23.175081253051758	24.435245513916016	23.60620880126953	23.889009475708008	22.606159210205078	23.78546142578125	23.873050689697266	Homo sapiens	1:Experimental evidence at protein level	747	1	-0.448981532924428	23.9197093577837	-0.948616185314856	0.35415756278919	0.546322871485245	-5.71419183236957	0.450803479709038	0.262550617622131	sp|O00391|QSOX1_HUMAN	O00391	QSOX1_HUMAN	QSOX1	Sulfhydryl oxidase 1		+	
24.651180267333984	24.515174865722656	22.665142059326172	22.410751342773438	24.30024528503418	24.4484920501709	23.870620727539062	21.994983673095703	21.988920211791992	24.8134822845459	24.068153381347656	24.44713592529297	24.5621337890625	24.376401901245117	22.310588836669922	Homo sapiens	1:Experimental evidence at protein level	1097	5	0.252361197985955	23.6875565712089	0.554988855473397	0.585067054796967	0.728092062844851	-6.0021473714914	0.232794356380335	0.137813703300102	sp|O00410|IPO5_HUMAN	O00410	IPO5_HUMAN	IPO5	Importin-5		+	
23.471778869628906	23.212480545043945	23.67234230041504	23.563871383666992	23.55474090576172	23.463279724121094	22.680072784423828	22.42660903930664	22.45663833618164	23.689777374267578	23.543453216552734	24.137537002563477	24.770048141479492	23.897151947021484	21.255067825317383	Homo sapiens	1:Experimental evidence at protein level	736	4	0.185136014874686	23.3104079154497	0.566115484929519	0.577623587780299	0.724069116038157	-5.99598819976982	0.23835508026934	0.140219976231978	sp|O00429|DNM1L_HUMAN	O00429	DNM1L_HUMAN	DNM1L	Dynamin-1-like protein		+	
23.261363983154297	23.35667610168457	23.393396377563477	23.9764404296875	23.304704666137695	22.777387619018555	22.37643814086914	22.83054542541504	22.104679107666016	23.49311637878418	23.61214256286621	23.40046501159668	22.904582977294922	23.197420120239258	22.340251922607422	Homo sapiens	1:Experimental evidence at protein level	366	6	-0.087492113144112	23.0934221722629	-0.221191943628676	0.827189421628781	0.901868046534946	-6.13097584506157	0.0823950281157315	0.0448569999900337	sp|O00442|RTCA_HUMAN	O00442	RTCA_HUMAN	RTCA	RNA 3'-terminal phosphate cyclase		+	
24.416547775268555	22.021190643310547	24.303237915039062	23.716487884521484	24.6408748626709	24.23757553100586	24.257055282592773	22.29775047302246	21.557634353637695	22.64409637451172	24.22142219543457	24.540597915649414	24.98402214050293	24.95781707763672	21.996885299682617	Homo sapiens	1:Experimental evidence at protein level	310	4	-0.112668075765782	23.6388157431945	-0.254536390569251	0.801684440873587	0.884585770171386	-6.12303824081239	0.095996545126968	0.053260051158764	sp|O00487|PSDE_HUMAN	O00487	PSDE_HUMAN	PSMD14	26S proteasome non-ATPase regulatory subunit 14		+	
24.26865577697754	24.37515640258789	24.06098747253418	26.20117950439453	24.041751861572266	23.67169761657715	25.852264404296875	23.518796920776367	23.803939819335938	23.880416870117188	23.962512969970703	23.974416732788086	22.269309997558594	24.12947654724121	21.767860412597656	Homo sapiens	1:Experimental evidence at protein level	593	2	-1.03913050479682	23.9807962642683	-2.37554418245952	0.0276515018451603	0.142682392215017	-3.67598657263968	1.55828127573893	0.845629617885182	sp|O00499|BIN1_HUMAN	O00499	BIN1_HUMAN	BIN1	Myc box-dependent-interacting protein 1		+	
22.971153259277344	23.044084548950195	23.54176902770996	23.821428298950195	23.822948455810547	23.858932495117188	23.893030166625977	21.803634643554688	24.5042724609375	24.212759017944336	24.14429473876953	24.7487735748291	24.011798858642578	24.92030143737793	21.94430923461914	Homo sapiens	1:Experimental evidence at protein level	517	4	0.786244477372051	23.6711423070757	2.82571392795295	0.0104566223109661	0.0900995369027415	-2.81228364147887	1.98060857824157	1.04527744121961	sp|O00515|LAD1_HUMAN	O00515	LAD1_HUMAN	LAD1	Ladinin-1		+	
24.265241622924805	24.18479347229004	23.806013107299805	24.02495574951172	23.803701400756836	23.85438346862793	22.91189956665039	23.9270076751709	23.24762535095215	23.591535568237305	22.620162963867188	24.15620994567871	24.961650848388672	24.052732467651367	21.484603881835938	Homo sapiens	1:Experimental evidence at protein level	786	2	-0.361217711978842	23.6572686298616	-0.882475556275868	0.388021343712446	0.575386704335498	-5.77241393263932	0.411144384710964	0.240040177726262	sp|O00534|VMA5A_HUMAN	O00534	VMA5A_HUMAN	VWA5A	von Willebrand factor A domain-containing protein 5A		+	
24.448427200317383	22.747583389282227	23.425838470458984	23.01668930053711	22.817256927490234	23.05717658996582	21.989452362060547	21.98460578918457	24.494049072265625	21.776653289794922	23.524349212646484	23.214550018310547	23.756593704223633	23.50090217590332	23.865234375	Homo sapiens	1:Experimental evidence at protein level	298	5	0.599792325015585	23.1843079809116	1.1570554325107	0.260905887342527	0.454919400818257	-5.50611651027109	0.583516120932263	0.342065541541891	sp|O00560|SDCB1_HUMAN	O00560	SDCB1_HUMAN	SDCBP	Syntenin-1		+	
23.49420738220215	22.455631256103516	22.66095733642578	21.93724250793457	24.254732131958008	23.07823944091797	23.451509475708008	22.529531478881836	23.063182830810547	23.018646240234375	23.662107467651367	23.848052978515625	24.233034133911133	23.696643829345703	21.7921085357666	Homo sapiens	1:Experimental evidence at protein level	594	6	0.405104892005674	23.1405141667889	1.17689263453899	0.253078954193026	0.444767469002596	-5.48442922585463	0.596743968859389	0.351866985250918	sp|O00567|NOP56_HUMAN	O00567	NOP56_HUMAN	NOP56	Nucleolar protein 56		+	
22.743139266967773	23.504581451416016	24.306243896484375	24.232254028320312	24.48570442199707	23.70756721496582	23.559410095214844	21.79144287109375	24.89737892150879	23.806278228759766	24.14368438720703	24.73731803894043	24.979095458984375	25.118803024291992	22.424257278442383	Homo sapiens	1:Experimental evidence at protein level	662	3	0.826185906728238	23.8844983786542	2.60808117897169	0.0168447689478265	0.109924503244089	-3.23851054788298	1.77353494166548	0.958905488308562	sp|O00571|DDX3X_HUMAN	O00571	DDX3X_HUMAN	DDX3X	ATP-dependent RNA helicase DDX3X		+	
24.228221893310547	22.973236083984375	24.103374481201172	24.59739112854004	25.904706954956055	24.74058723449707	24.903053283691406	22.20278549194336	24.619144439697266	24.46518898010254	22.23792266845703	24.998130798339844	25.250225067138672	24.27272605895996	24.133787155151367	Homo sapiens	1:Experimental evidence at protein level	256	3	0.176745808848413	24.2378572524837	0.372531024638648	0.713422684340405	0.827122968454748	-6.08610074929454	0.146653085736048	0.082429919043196	sp|O00584|RNT2_HUMAN	O00584	RNT2_HUMAN	RNASET2	Ribonuclease T2		+	
22.196218490600586	22.782394409179688	22.300113677978516	22.231237411499023	21.779544830322266	21.244781494140625	21.4815731048584	22.410451889038086	22.60379981994629	21.703214645385742	21.371963500976562	22.018999099731445	22.038667678833008	21.818849563598633	21.853404998779297	Homo sapiens	1:Experimental evidence at protein level	134	9	-0.0756851362494331	22.0033523267622	-0.161159974379669	0.873586990144412	0.926003311270443	-6.1424730583775	0.0586938423025296	0.0333874603332814	sp|O00585|CCL21_HUMAN	O00585	CCL21_HUMAN	CCL21	C-C motif chemokine 21		+	
22.63051414489746	22.15827751159668	22.243555068969727	21.476871490478516	22.493379592895508	23.60479164123535	21.630220413208008	22.533113479614258	21.432580947875977	23.149547576904297	22.47691535949707	23.403154373168945	22.8486385345459	23.386253356933594	21.649877548217773	Homo sapiens	1:Experimental evidence at protein level	305	8	0.328991271662797	22.4779141769953	0.777717472183927	0.445854044609992	0.623633513934386	-5.85664815279792	0.350807289257996	0.205070553961588	sp|O00743|PPP6_HUMAN	O00743	PPP6_HUMAN	PPP6C	Serine/threonine-protein phosphatase 6 catalytic subunit		+	
24.59071922302246	23.364376068115234	25.566679000854492	26.47909927368164	25.67569351196289	26.74836540222168	26.378395080566406	21.757734298706055	23.567447662353516	23.449176788330078	21.769962310791016	24.54865264892578	21.801321029663086	22.474733352661133	22.073951721191406	Homo sapiens	1:Experimental evidence at protein level	559	5	-2.1525680486262	24.0004708883689	-3.93871330509437	0.000814101364118185	0.0324702924162985	-0.48196612339272	3.08932151754755	1.48851380024948	sp|O00748|EST2_HUMAN	O00748	EST2_HUMAN	CES2	Cocaine esterase		+	+
24.40077781677246	24.15492820739746	24.032041549682617	24.043371200561523	22.953289031982422	24.558767318725586	24.08687400817871	23.922592163085938	22.524494171142578	24.00444793701172	23.539445877075195	24.483678817749023	23.938413619995117	24.47821807861328	22.25386619567871	Homo sapiens	1:Experimental evidence at protein level	312	2	-0.364776734411677	23.8265151322297	-0.895939161488103	0.380960636518892	0.569196237223093	-5.76087503050283	0.419119896308127	0.244737979562189	sp|O00764|PDXK_HUMAN	O00764	PDXK_HUMAN	PDXK	Pyridoxal kinase		+	
27.14419174194336	26.708749771118164	27.957937240600586	27.641475677490234	27.963876724243164	27.383499145507812	25.32832908630371	26.614652633666992	23.423810958862305	26.137420654296875	25.018901824951172	26.3085880279541	21.757518768310547	22.384845733642578	21.990589141845703	Homo sapiens	1:Experimental evidence at protein level	160	2	-3.17061413692661	25.5788358382781	-5.01755453501686	6.63354190482742E-05	0.013082818756743	1.82869008189607	4.17825452302982	1.88329867507803	sp|O14558|HSPB6_HUMAN	O14558	HSPB6_HUMAN	HSPB6	Heat shock protein beta-6		+	+
22.74593162536621	22.357833862304688	23.933767318725586	24.39714241027832	25.067344665527344	24.82522201538086	24.41969871520996	21.744428634643555	24.568866729736328	22.865938186645508	22.69060516357422	25.98111915588379	25.50604820251465	24.989681243896484	21.47586441040039	Homo sapiens	1:Experimental evidence at protein level	156	5	0.386075494635865	23.815923357268	0.818446005155161	0.42276388696175	0.609095697530119	-5.82507523069682	0.373902117776812	0.215314468214106	sp|O14561|ACPM_HUMAN	O14561	ACPM_HUMAN	NDUFAB1	Acyl carrier protein, mitochondrial		+	
23.594453811645508	22.416898727416992	24.65542221069336	24.64892578125	25.195096969604492	25.00191307067871	24.794946670532227	22.07758331298828	25.170127868652344	24.397432327270508	25.107561111450195	25.372262954711914	25.13330078125	25.121082305908203	22.131803512573242	Homo sapiens	1:Experimental evidence at protein level	308	4	0.652803767552498	24.3013789122934	1.94408729552872	0.0661120424819929	0.214924680229922	-4.42534945880783	1.17971942542932	0.66771371074294	sp|O14579|COPE_HUMAN	O14579	COPE_HUMAN	COPE	Coatomer subunit epsilon		+	
22.70963478088379	22.830230712890625	22.289731979370117	22.19877815246582	22.36379051208496	23.856443405151367	24.509632110595703	22.338817596435547	24.0974178314209	24.481229782104492	23.985395431518555	24.22981071472168	23.778793334960938	24.145122528076172	21.880769729614258	Homo sapiens	1:Experimental evidence at protein level	1153	7	0.96507015864475	23.3095040383862	2.49043542087239	0.0216879622283354	0.12418107404934	-3.46238571461774	1.66378125179237	0.905944588235531	sp|O14617|AP3D1_HUMAN	O14617	AP3D1_HUMAN	AP3D1	AP-3 complex subunit delta-1		+	
24.47046661376953	22.477548599243164	24.185163497924805	23.494178771972656	23.670818328857422	23.72930908203125	24.405242919921875	24.19223403930664	23.576549530029297	22.896636962890625	23.326250076293945	23.298351287841797	22.76016616821289	23.43274688720703	21.496423721313477	Homo sapiens	1:Experimental evidence at protein level	274	3	-0.805579771084037	23.4281398302843	-2.01762776510487	0.0572727155778786	0.203124942773164	-4.30420208394248	1.24205222438575	0.69223674403177	sp|O14618|CCS_HUMAN	O14618	CCS_HUMAN	CCS	Copper chaperone for superoxide dismutase		+	
24.82572364807129	25.029338836669922	24.986167907714844	24.577186584472656	25.419965744018555	24.610050201416016	24.21894073486328	23.872344970703125	24.854782104492188	24.650501251220703	25.224510192871094	24.757614135742188	26.017248153686523	25.12755584716797	22.228792190551758	Homo sapiens	1:Experimental evidence at protein level	125	1	0.0506806365047368	24.6838040664415	0.158415085849515	0.8757210703406	0.926003311270443	-6.14291271586684	0.0576342007975559	0.0333874603332814	sp|O14737|PDCD5_HUMAN	O14737	PDCD5_HUMAN	PDCD5	Programmed cell death protein 5		+	
