X078B	X078_102A	X102B	X255A	X255B	X344B	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	Normal_vs_Luminal_logFC	Normal_vs_Luminal_AveExpr	Normal_vs_Luminal_t	Normal_vs_Luminal_P.Value	Normal_vs_Luminal_adj.P.Val	Normal_vs_Luminal_B	Normal_vs_Luminal_-log(P.Value)	Normal_vs_Luminal_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	Normal_vs_Luminal_Valid	Normal_vs_Luminal_Significant
21.66598892211914	19.888980865478516	22.221759796142578	18.95913314819336	19.69314956665039	20.582237243652344	Homo sapiens	1:Experimental evidence at protein level	1052	2	0.0863179103275193	20.4889956454911	0.101109829555364	0.921379457315346	0.957474735024607	-6.09934263261865	0.0355614748205256	0.018872676977264	sp|O60264|SMCA5_HUMAN	O60264	SMCA5_HUMAN	SMARCA5	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5		+	
24.84730339050293	20.591766357421875	22.877639770507812	18.27555274963379	20.169719696044922	22.928810119628906	Homo sapiens	1:Experimental evidence at protein level	623	2	1.47468155623808	21.5910612845437	1.2167199448646	0.250510111710978	0.439920196175376	-5.38563150632016	0.601174739370988	0.356626099659455	sp|O60506|HNRPQ_HUMAN	O60506	HNRPQ_HUMAN	SYNCRIP	Heterogeneous nuclear ribonucleoprotein Q		+	
19.949356079101562	20.01504135131836	18.231204986572266	17.857852935791016	22.10344123840332	21.445556640625	Homo sapiens	1:Experimental evidence at protein level	184	3	2.20821003057005	19.9339239601033	2.11973467385337	0.0589196009075287	0.169205007734441	-4.17626159190258	1.2297402035172	0.771586787873523	sp|O60565|GREM1_HUMAN	O60565	GREM1_HUMAN	GREM1	Gremlin-1		+	
17.750986099243164	19.356382369995117	18.22688102722168	19.14669418334961	20.91533660888672	21.41139793395996	Homo sapiens	1:Experimental evidence at protein level	494	4	1.28474480644491	19.4751361771325	1.67050019001004	0.124497296285883	0.277027096371236	-4.82389193816186	0.90484008006119	0.557477749964516	sp|O60701|UGDH_HUMAN	O60701	UGDH_HUMAN	UGDH	UDP-glucose 6-dehydrogenase		+	
19.579700469970703	18.039453506469727	20.535144805908203	18.96400260925293	19.12795639038086	19.65325164794922	Homo sapiens	1:Experimental evidence at protein level	968	2	0.296130278261909	19.3066978262033	0.380861716954006	0.710943951936016	0.825036482957144	-6.02961852885454	0.148164636013376	0.0835268466056517	sp|O60716|CTND1_HUMAN	O60716	CTND1_HUMAN	CTNND1	Catenin delta-1		+	
21.91721534729004	21.317956924438477	20.75162124633789	21.575733184814453	20.99013900756836	22.399044036865234	Homo sapiens	1:Experimental evidence at protein level	128	0	-0.436971284037654	21.4967294963543	-0.509122998504853	0.621256726347841	0.762541091941849	-5.97131431400598	0.206728896125917	0.117736748016924	sp|O60783|RT14_HUMAN	O60783	RT14_HUMAN	MRPS14	Small ribosomal subunit protein uS14m		+	
22.281614303588867	19.479633331298828	23.316242218017578	18.60768699645996	21.76323699951172	22.316356658935547	Homo sapiens	1:Experimental evidence at protein level	265	2	2.36651084077173	21.2682150033114	2.86962910808546	0.0160163053292704	0.0777651640130292	-2.99473170324425	1.79543766054699	1.10921490770244	sp|O60828|PQBP1_HUMAN	O60828	PQBP1_HUMAN	PQBP1	Polyglutamine-binding protein 1		+	
22.749778747558594	20.43031883239746	22.571252822875977	18.920799255371094	23.063730239868164	23.11654281616211	Homo sapiens	1:Experimental evidence at protein level	514	0	2.75983411809467	21.7884310878406	3.29395886033337	0.00765564362417383	0.0551206340940516	-2.3120984291425	2.11601829148737	1.2586857950561	sp|O60832|DKC1_HUMAN	O60832	DKC1_HUMAN	DKC1	H/ACA ribonucleoprotein complex subunit DKC1		+	
20.57149887084961	19.137243270874023	20.330604553222656	21.03097152709961	18.963905334472656	18.34044647216797	Homo sapiens	1:Experimental evidence at protein level	412	3	-2.05727679682808	19.7315396726064	-2.37279262981187	0.0381108584998987	0.127408391865364	-3.78633197099954	1.41895126803263	0.894801965872	sp|O60884|DNJA2_HUMAN	O60884	DNJA2_HUMAN	DNAJA2	DnaJ homolog subfamily A member 2		+	
24.497695922851562	22.793071746826172	24.11038589477539	22.80063819885254	23.587932586669922	24.142690658569336	Homo sapiens	1:Experimental evidence at protein level	179	0	0.334390222418204	23.648281679059	0.481645772841736	0.63999787922939	0.776426211030796	-5.9851596654951	0.193821465141893	0.109899811879894	sp|O60888|CUTA_HUMAN	O60888	CUTA_HUMAN	CUTA	Protein CutA		+	
21.005788803100586	22.070253372192383	20.98019027709961	21.070894241333008	21.856130599975586	22.06222152709961	Homo sapiens	1:Experimental evidence at protein level	286	0	-0.305510958740772	21.5154494158171	-0.381459580113398	0.710513601548964	0.825036482957144	-6.02938442984294	0.14842760384331	0.0835268466056517	sp|O75323|NIPS2_HUMAN	O75323	NIPS2_HUMAN	NIPSNAP2	Protein NipSnap homolog 2		+	
23.102087020874023	21.64019012451172	22.29526710510254	21.45040512084961	21.30840301513672	22.487699508666992	Homo sapiens	1:Experimental evidence at protein level	369	0	-0.337353671299084	22.044293359746	-0.418827708117477	0.683831397325473	0.805259402458033	-6.01404695419602	0.165050962954222	0.0940641955218687	sp|O75367|H2AY_HUMAN	O75367	H2AY_HUMAN	MACROH2A1	Core histone macro-H2A.1		+	
20.02394676208496	19.860397338867188	21.353717803955078	19.800716400146484	17.301279067993164	18.801708221435547	Homo sapiens	1:Experimental evidence at protein level	2602	2	-2.40033546493665	19.5248891809249	-2.78341447904798	0.0186216828190965	0.0849350962970555	-3.13340498704089	1.72998107491085	1.07091281648645	sp|O75369|FLNB_HUMAN	O75369	FLNB_HUMAN	FLNB	Filamin-B		+	
19.61882972717285	19.58671760559082	20.449329376220703	20.946231842041016	17.848413467407227	16.694313049316406	Homo sapiens	1:Experimental evidence at protein level	215	3	-3.6182324401776	19.1999025647423	-4.43894687375973	0.00113232188169615	0.0237316332660626	-0.544468083873495	2.94603010002625	1.62467237160022	sp|O75396|SC22B_HUMAN	O75396	SC22B_HUMAN	SEC22B	Vesicle-trafficking protein SEC22b		+	+
18.63158416748047	20.116357803344727	20.34103012084961	19.112764358520508	18.231767654418945	20.88785171508789	Homo sapiens	1:Experimental evidence at protein level	957	3	-0.683125559913375	19.5580937129501	-0.651227683975524	0.528977364937515	0.692479459554565	-5.88823702436284	0.276562911127483	0.159593104190458	sp|O75400|PR40A_HUMAN	O75400	PR40A_HUMAN	PRPF40A	Pre-mRNA-processing factor 40 homolog A		+	
18.388427734375	19.42422866821289	19.747360229492188	18.6686954498291	18.51226234436035	17.806589126586914	Homo sapiens	1:Experimental evidence at protein level	530	4	-1.49182467811336	18.7629497894183	-1.94112914408367	0.0797148807199003	0.205505370244654	-4.44198835791372	1.09846059941568	0.687176824702044	sp|O75475|PSIP1_HUMAN	O75475	PSIP1_HUMAN	PSIP1	PC4 and SFRS1-interacting protein		+	
24.51715087890625	20.76909065246582	23.743436813354492	18.795215606689453	23.685035705566406	25.52348518371582	Homo sapiens	1:Experimental evidence at protein level	262	2	4.153762318386	22.808276948812	4.27626884897925	0.0014712757323821	0.0251363718345958	-0.785133851559236	2.83230592833962	1.59969740787226	sp|O75494|SRS10_HUMAN	O75494	SRS10_HUMAN	SRSF10	Serine/arginine-rich splicing factor 10		+	+
21.616064071655273	19.451059341430664	22.009220123291016	19.205093383789062	21.252931594848633	22.205930709838867	Homo sapiens	1:Experimental evidence at protein level	1304	2	1.76867457794753	20.9397946526544	2.19342760245161	0.0519379098662362	0.15833793546676	-4.06412478095971	1.28451553163827	0.800415022028866	sp|O75533|SF3B1_HUMAN	O75533	SF3B1_HUMAN	SF3B1	Splicing factor 3B subunit 1		+	
22.171979904174805	20.344392776489258	20.847564697265625	18.24613380432129	20.559518814086914	22.337385177612305	Homo sapiens	1:Experimental evidence at protein level	313	2	1.51698082479344	20.7399029844499	1.41964369514525	0.184883928590943	0.358390384653213	-5.14872095331371	0.733100839125437	0.44564365065073	sp|O75569|PRKRA_HUMAN	O75569	PRKRA_HUMAN	PRKRA	Interferon-inducible double-stranded RNA-dependent protein kinase activator A		+	
20.421804428100586	18.989622116088867	20.2376766204834	19.034975051879883	18.193082809448242	20.50177574157715	Homo sapiens	1:Experimental evidence at protein level	437	3	-0.27300321115214	19.5580049390301	-0.298188164474153	0.771411828369309	0.865798215309524	-6.05853527965129	0.112713706206123	0.0625833137434957	sp|O75616|ERAL1_HUMAN	O75616	ERAL1_HUMAN	ERAL1	GTPase Era, mitochondrial		+	
20.917388916015625	20.266332626342773	22.00992774963379	18.18302345275879	20.796573638916016	16.893354415893555	Homo sapiens	1:Experimental evidence at protein level	361	3	-0.998634231601795	19.8361593535252	-0.782490257538409	0.451315599094915	0.630091584331959	-5.79502377432145	0.345519655436722	0.200596320896854	sp|O75683|SURF6_HUMAN	O75683	SURF6_HUMAN	SURF6	Surfeit locus protein 6		+	
19.331865310668945	19.075489044189453	20.122102737426758	20.549087524414062	19.030258178710938	16.522607803344727	Homo sapiens	1:Experimental evidence at protein level	161	3	-2.65050152895022	19.111268722838	-2.80226507632153	0.0180179106805513	0.0836197887779465	-3.10310763577086	1.74429557032224	1.07769093380412	sp|O75947|ATP5H_HUMAN	O75947	ATP5H_HUMAN	ATP5PD	ATP synthase peripheral stalk subunit d, mitochondrial		+	
24.31351089477539	20.73555564880371	24.631906509399414	21.700258255004883	23.929330825805664	25.12324333190918	Homo sapiens	1:Experimental evidence at protein level	490	0	2.61379816277233	23.3810487996628	3.52624173506901	0.00513610299068102	0.0458547652248454	-1.94182607774597	2.28936627624839	1.33861552578851	sp|O76021|RL1D1_HUMAN	O76021	RL1D1_HUMAN	RSL1D1	Ribosomal L1 domain-containing protein 1		+	+
21.448911666870117	22.955080032348633	21.595888137817383	18.64595603942871	17.02544593811035	19.93931007385254	Homo sapiens	1:Experimental evidence at protein level	671	2	-2.98114928285768	20.2776979802062	-2.0658950739343	0.0645758735497178	0.178825495983834	-4.25732225266847	1.18992971019907	0.747570561738622	sp|O76094|SRP72_HUMAN	O76094	SRP72_HUMAN	SRP72	Signal recognition particle subunit SRP72		+	
19.470863342285156	19.808259963989258	21.128767013549805	19.41319465637207	17.00493621826172	20.322351455688477	Homo sapiens	1:Experimental evidence at protein level	941	3	-1.56742007876309	19.525488467372	-1.42086227144017	0.184538321156298	0.358390384653213	-5.14722338420018	0.733913434715783	0.44564365065073	sp|O94906|PRP6_HUMAN	O94906	PRP6_HUMAN	PRPF6	Pre-mRNA-processing factor 6		+	
20.728513717651367	18.87003517150879	17.710609436035156	21.63379669189453	21.918947219848633	22.307209014892578	Homo sapiens	1:Experimental evidence at protein level	939	2	1.21262320725612	20.5334857865489	1.02338995088779	0.329259410342698	0.520252075593847	-5.58579024727408	0.482461803909067	0.283786178454815	sp|O94973|AP2A2_HUMAN	O94973	AP2A2_HUMAN	AP2A2	AP-2 complex subunit alpha-2		+	
19.906322479248047	19.717458724975586	20.480854034423828	18.93649673461914	16.8090877532959	18.07432746887207	Homo sapiens	1:Experimental evidence at protein level	124	3	-2.49231098483045	18.9901449545042	-3.14250024877305	0.00995312785949402	0.0615204174723731	-2.55527951355063	2.00204041687744	1.21098072611084	sp|O95059|RPP14_HUMAN	O95059	RPP14_HUMAN	RPP14	Ribonuclease P protein subunit p14		+	
19.467226028442383	19.99392318725586	20.05347442626953	19.178728103637695	18.00361442565918	17.74334716796875	Homo sapiens	1:Experimental evidence at protein level	1032	4	-2.32969735588627	19.080002041676	-3.07588623289338	0.0111756917095242	0.0644852453929898	-2.66249555753548	1.95172558709244	1.19053964315431	sp|O95197|RTN3_HUMAN	O95197	RTN3_HUMAN	RTN3	Reticulon-3		+	
20.180795669555664	19.926494598388672	19.81093406677246	18.71095848083496	18.009679794311523	20.513565063476562	Homo sapiens	1:Experimental evidence at protein level	451	3	-0.676780206780268	19.5267025694911	-0.678791686401236	0.512040818223601	0.678235407055702	-5.86994632891256	0.290695417104877	0.168619541765943	sp|O95363|SYFM_HUMAN	O95363	SYFM_HUMAN	FARS2	Phenylalanine--tRNA ligase, mitochondrial		+	
21.31278419494629	19.57872772216797	21.471710205078125	19.795940399169922	21.45045280456543	22.121068954467773	Homo sapiens	1:Experimental evidence at protein level	568	2	1.45774189460503	20.9433634567782	1.86110016035003	0.0911056263752283	0.22182239465273	-4.55780807609963	1.04045480164103	0.653994610652423	sp|O95470|SGPL1_HUMAN	O95470	SGPL1_HUMAN	SGPL1	Sphingosine-1-phosphate lyase 1		+	
21.8132266998291	20.112455368041992	22.585132598876953	17.231529235839844	22.706342697143555	22.61081314086914	Homo sapiens	1:Experimental evidence at protein level	260	2	3.35549279392011	21.1523498854998	3.22006243113917	0.0086998380855355	0.0576936630935512	-2.43061930448932	2.06048883004952	1.23887188588479	sp|O95478|NSA2_HUMAN	O95478	NSA2_HUMAN	NSA2	Ribosome biogenesis protein NSA2 homolog		+	
20.108444213867188	19.341894149780273	20.37275505065918	19.007734298706055	20.766084671020508	20.710044860839844	Homo sapiens	1:Experimental evidence at protein level	1058	2	0.940299097069911	20.0449124751386	1.18411180331962	0.262635505997748	0.454093636442075	-5.42123966968065	0.580646561504264	0.342854584153772	sp|O95696|BRD1_HUMAN	O95696	BRD1_HUMAN	BRD1	Bromodomain-containing protein 1		+	
18.537160873413086	19.843006134033203	19.366424560546875	17.429752349853516	19.232383728027344	17.01238250732422	Homo sapiens	1:Experimental evidence at protein level	220	3	-1.11406414115012	18.5747008552778	-1.09912255406927	0.29642219745519	0.48805239566144	-5.51058412289253	0.528089277510051	0.311533551101516	sp|O95707|RPP29_HUMAN	O95707	RPP29_HUMAN	POP4	Ribonuclease P protein subunit p29		+	
23.97266960144043	22.479848861694336	21.96246337890625	23.646652221679688	23.434860229492188	24.855161666870117	Homo sapiens	1:Experimental evidence at protein level	977	0	0.343252307681521	23.3947413082254	0.37938829337724	0.712004995045898	0.825036482957144	-6.0301939392784	0.147516959574856	0.0835268466056517	sp|O95782|AP2A1_HUMAN	O95782	AP2A1_HUMAN	AP2A1	AP-2 complex subunit alpha-1		+	
21.631254196166992	19.240171432495117	23.43002700805664	19.465368270874023	21.481609344482422	22.079164505004883	Homo sapiens	1:Experimental evidence at protein level	1651	2	1.79551752690309	21.1983718612137	2.13262123406351	0.0576373568934263	0.167285274562587	-4.15674785599377	1.23929594307178	0.776542286519222	sp|O95785|WIZ_HUMAN	O95785	WIZ_HUMAN	WIZ	Protein Wiz		+	
23.055648803710938	19.369672775268555	22.709747314453125	18.551015853881836	21.107263565063477	23.03660011291504	Homo sapiens	1:Experimental evidence at protein level	577	2	2.48435264669773	21.2788608133667	2.74285800729804	0.0199902093775988	0.0888754509620047	-3.19853244414356	1.69918265705449	1.05121818260746	sp|O95793|STAU1_HUMAN	O95793	STAU1_HUMAN	STAU1	Double-stranded RNA-binding protein Staufen homolog 1		+	
19.486406326293945	23.92721176147461	17.894269943237305	24.35033416748047	21.111482620239258	20.089157104492188	Homo sapiens	1:Experimental evidence at protein level	425	1	-4.28483299626081	21.1895013317802	-4.89333368679717	0.000555582656067062	0.016302231980373	0.105272596615541	3.25525132033532	1.78775293115435	sp|O95810|CAVN2_HUMAN	O95810	CAVN2_HUMAN	CAVIN2	Caveolae-associated protein 2		+	+
19.866979598999023	19.18168067932129	21.260034561157227	18.598161697387695	17.24284553527832	20.95199203491211	Homo sapiens	1:Experimental evidence at protein level	1239	3	-0.397773702239366	19.5094615217692	-0.345393656290529	0.736659112856009	0.845731646650179	-6.04286656970063	0.132733434331075	0.0727674181276716	sp|O95819|M4K4_HUMAN	O95819	M4K4_HUMAN	MAP4K4	Mitogen-activated protein kinase kinase kinase kinase 4		+	
19.20964813232422	20.361650466918945	19.858919143676758	18.55022621154785	18.138324737548828	18.682680130004883	Homo sapiens	1:Experimental evidence at protein level	429	4	-1.66562628759075	19.1404834283558	-1.91607633836022	0.0831300784034667	0.20916393496477	-4.47848099316018	1.08024180989656	0.679513196458891	sp|O96019|ACL6A_HUMAN	O96019	ACL6A_HUMAN	ACTL6A	Actin-like protein 6A		+	
20.5366153717041	19.653806686401367	21.77910041809082	17.98704719543457	18.34255599975586	20.5817928314209	Homo sapiens	1:Experimental evidence at protein level	1365	3	0.0319113773281501	19.8021942201321	0.0307755099606573	0.976029182882109	0.983837416345166	-6.10417409924436	0.0105371969079079	0.00707666479840134	sp|O96028|NSD2_HUMAN	O96028	NSD2_HUMAN	NSD2	Histone-lysine N-methyltransferase NSD2		+	
20.552515029907227	20.938209533691406	20.94361114501953	21.945199966430664	21.37021255493164	19.03743553161621	Homo sapiens	1:Experimental evidence at protein level	332	1	-1.91117028651057	20.8071126625501	-2.03650089480192	0.0678771405133326	0.182725726932183	-4.30124447352061	1.16827646166135	0.73820030170007	sp|P00338|LDHA_HUMAN	P00338	LDHA_HUMAN	LDHA	L-lactate dehydrogenase A chain		+	
19.55236053466797	21.071985244750977	20.180118560791016	22.09840965270996	19.861988067626953	17.270410537719727	Homo sapiens	1:Experimental evidence at protein level	227	1	-3.68548237482848	20.0250785136675	-3.75674739104559	0.00347360522764201	0.040245908844404	-1.57908274657156	2.4592195402927	1.39527826080182	sp|P00403|COX2_HUMAN	P00403	COX2_HUMAN	MT-CO2	Cytochrome c oxidase subunit 2		+	+
20.441951751708984	21.784780502319336	18.870820999145508	21.699907302856445	20.537979125976562	16.859880447387695	Homo sapiens	1:Experimental evidence at protein level	732	1	-3.71878212230687	20.0569613410618	-3.14699416760656	0.00987572335913008	0.0615204174723731	-2.54805085996859	2.00543108411941	1.21098072611084	sp|P00488|F13A_HUMAN	P00488	F13A_HUMAN	F13A1	Coagulation factor XIII A chain		+	
19.540054321289062	21.241708755493164	20.848604202270508	21.57552146911621	17.525188446044922	16.705461502075195	Homo sapiens	1:Experimental evidence at protein level	417	2	-4.94800172445612	19.5919062378882	-6.05936649194718	0.000102187320649716	0.00803337012655352	1.61216751906051	3.9906029878948	2.0951022230507	sp|P00558|PGK1_HUMAN	P00558	PGK1_HUMAN	PGK1	Phosphoglycerate kinase 1		+	+
20.42657470703125	22.394922256469727	22.739160537719727	22.09250831604004	22.265047073364258	21.204591751098633	Homo sapiens	1:Experimental evidence at protein level	810	0	-1.21663954511776	21.8615689719291	-1.35369570487251	0.204421947497708	0.385875136849607	-5.22848380825541	0.68947247856937	0.41355320348842	sp|P00747|PLMN_HUMAN	P00747	PLMN_HUMAN	PLG	Plasminogen		+	
19.87958526611328	21.656661987304688	18.73654556274414	22.29649543762207	21.208507537841797	20.547706604003906	Homo sapiens	1:Experimental evidence at protein level	423	1	-1.79062337060184	20.7438992772141	-2.12707898755185	0.0581855331288421	0.167574335411065	-4.16514544560545	1.23518498207377	0.77579249431454	sp|P01011|AACT_HUMAN	P01011	AACT_HUMAN	SERPINA3	Alpha-1-antichymotrypsin		+	
