P1_LN	P1_PT	P2_ANT	P2_NCT	P2_PT	P3_ANT	P3_NCT	P3_PT	P4_ANT	P4_NCT	P4_PT	P5_ANT	P5_LN	P5_NCT	P5_PT	P6_ANT	P6_LN	P6_NCT	P6_PT	P7_ANT	P7_LN	P7_NCT	P7_PT	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	NCT_vs_PT_logFC	NCT_vs_PT_AveExpr	NCT_vs_PT_t	NCT_vs_PT_P.Value	NCT_vs_PT_adj.P.Val	NCT_vs_PT_B	NCT_vs_PT_-log(P.Value)	NCT_vs_PT_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	NCT_vs_PT_Valid	NCT_vs_PT_Significant
20.41356658935547	20.379653930664062	18.659629821777344	17.61566925048828	19.967483520507812	19.078556060791016	19.172670364379883	20.095829010009766	18.252437591552734	19.646318435668945	19.9061336517334	18.83132553100586	20.90489387512207	19.242523193359375	20.606740951538086	18.4719295501709	21.218643188476562	18.95870018005371	20.858556747436523	18.665771484375	20.579702377319336	19.45128059387207	20.935901641845703			32	8	0.665980106668833	19.6341972574832	2.34112299531691	0.0275981105242987	0.0646433348157125	-4.21746374903589	1.55912065043335	1.18947624730302	sp|NC_000013.11|NC_000013.11_50674446_50674544_+	NC_000013.11					+	
17.232046127319336	18.834760665893555	20.004085540771484	18.71236228942871	16.496376037597656	18.913686752319336	19.34128761291504	17.41667938232422	18.47449493408203	18.30274772644043	17.714345932006836	18.993085861206055	20.699481964111328	19.08441162109375	21.267486572265625	18.937793731689453	19.097105026245117	19.554105758666992	20.51638412475586	18.787364959716797	20.812232971191406	19.381385803222656	17.829345703125			73	18	-1.16938508181192	18.9785141715292	-1.88619190060786	0.0710699707280076	0.138651154294387	-5.05033224299132	1.14831386343287	0.858076510495813	sp|NC_000014.9|NC_000014.9_92026566_92026787_+	NC_000014.9				sp|P06454|PTMA_HUMAN	+	
21.84953498840332	21.095144271850586	24.019676208496094	23.010540008544922	21.085084915161133	21.877531051635742	22.380573272705078	21.708894729614258	22.157508850097656	22.413209915161133	21.759597778320312	23.212257385253906	19.882286071777344	23.514631271362305	21.03651237487793	22.633163452148438	20.64400291442871	23.782873153686523	22.083160400390625	22.788164138793945	22.06867218017578	23.13543701171875	21.90447235107422			96	0	-2.32471725351067	22.1963488549633	-6.02091787937886	2.86522399452403E-06	4.17746267603976E-05	4.60686546496555	5.54284142054366	4.37908742166494	sp|NC_000016.10|NC_000016.10_33803021_33803311_+	NC_000016.10					+	+
18.455535888671875	19.459632873535156	18.882078170776367	18.78705596923828	21.498470306396484	18.932998657226562	19.256174087524414	20.523160934448242	18.24658966064453	17.607288360595703	18.30204963684082	18.765769958496094	20.411666870117188	18.874738693237305	19.02337074279785	18.994731903076172	19.418630599975586	19.333866119384766	19.69131851196289	18.74712371826172	19.880226135253906	18.59027862548828	19.295398712158203			99	13	0.239562864173244	19.1708734602924	0.533983898392359	0.598121888870451	0.708203908782696	-6.60939662230474	0.223210303854897	0.149841680574136	sp|NC_000017.11|NC_000017.11_43476366_43476665_+	NC_000017.11				sp|P47914|RL29_HUMAN	+	
23.56804847717285	23.996109008789062	20.617090225219727	21.55652618408203	23.85369300842285	18.672338485717773	21.167984008789062	21.717403411865234	20.685895919799805	21.805788040161133	21.479400634765625	21.69032859802246	20.019636154174805	20.973140716552734	21.7812557220459	20.886661529541016	20.016983032226562	21.75139808654785	20.720571517944336	21.800132751464844	22.712223052978516	21.509323120117188	22.807214736938477			33	1	0.0813033295340482	21.5521240447357	0.133669165313116	0.894746348834091	0.929449832852951	-6.7457423153692	0.0483000651474491	0.0317740463472863	sp|NC_000017.11|NC_000017.11_52671299_52671400_-	NC_000017.11					+	
20.467031478881836	20.547822952270508	18.947919845581055	18.66916275024414	20.223949432373047	19.640827178955078	18.875967025756836	20.291946411132812	18.490253448486328	19.84035873413086	19.836124420166016	18.782663345336914	17.573123931884766	18.728822708129883	20.01982307434082	17.947099685668945	17.47389030456543	19.041250228881836	19.84018325805664	18.799423217773438	21.01170539855957	19.175765991210938	20.05683708190918			89	13	0.353033238396524	19.3118146871623	0.795477155563219	0.433907534737605	0.565088882448974	-6.43424232594858	0.362602808348426	0.247883236921812	sp|NC_000018.10|NC_000018.10_4459277_4459546_+	NC_000018.10				sp|Q15369|ELOC_HUMAN	+	
23.023174285888672	22.78846549987793	19.40866470336914	22.143939971923828	23.114564895629883	22.123779296875	19.671993255615234	23.010629653930664	18.779687881469727	21.982215881347656	21.95589828491211	21.652647018432617	23.325572967529297	21.9741268157959	22.883193969726562	19.36347770690918	23.11208724975586	21.845195770263672	23.026527404785156	21.158327102661133	22.83243751525879	21.601593017578125	22.61383628845215			98	4	0.430600481470904	21.8721393446243	0.898555661467651	0.377557825730184	0.508918207111145	-6.34718047305113	0.423016523578414	0.293352011483839	sp|NC_000019.10|NC_000019.10_41506152_41506448_+	NC_000019.10					+	
17.176219940185547	15.560836791992188	19.015525817871094	16.788448333740234	15.034452438354492	21.37446403503418	22.16997718811035	19.76167869567871	15.935503005981445	19.72627830505371	17.83986473083496	18.046674728393555	16.89619255065918	18.005346298217773	15.152079582214355	15.749235153198242	18.340167999267578	18.84184455871582	18.076019287109375	18.786701202392578	18.49701690673828	18.243667602539062	16.9627685546875			89	5	-2.69475591884162	17.9265672457983	-3.0555509078425	0.00532310630871994	0.01658171168734	-2.69891868403704	2.2738348603669	1.78037064037219	sp|NC_000019.10|NC_000019.10_9518279_9518548_+	NC_000019.10					+	+
22.071237564086914	21.563081741333008	23.64411163330078	22.782176971435547	21.120893478393555	23.002971649169922	23.062191009521484	22.92537498474121	22.955652236938477	23.231164932250977	22.764450073242188	23.255390167236328	21.050983428955078	23.836097717285156	22.337568283081055	22.544780731201172	21.52558708190918	23.49021339416504	22.08172607421875	22.398296356201172	21.126869201660156	23.18387794494629	22.185983657836914			95	0	-1.94718441036087	22.5440278753623	-7.01820312654855	2.4970731394818E-07	6.99180479054905E-06	7.00517779749628	6.60256873694054	5.15541070559832	sp|NC_000022.11|NC_000022.11_16933566_16933853_-	NC_000022.11					+	+
17.662376403808594	16.6514892578125	19.072521209716797	19.020187377929688	17.31846046447754	18.984540939331055	19.221166610717773	17.938600540161133	19.124027252197266	17.949140548706055	19.155712127685547	18.436540603637695	16.28255271911621	18.119720458984375	17.382070541381836	18.62901496887207	17.872039794921875	18.461036682128906	17.871320724487305	18.98734474182129	17.01409339904785	18.47134780883789	16.976957321166992			52	18	-1.58641150756092	18.1310963861402	-4.22975578734852	0.000279480999192547	0.00157583794510397	0.124200841640872	3.5536477127376	2.80248844621563	sp|NC_000023.11|NC_000023.11_106569607_106569765_-	NC_000023.11				sp|Q7RTS9|DYM_HUMAN	+	+
21.856220245361328	22.124950408935547	19.82924461364746	19.172225952148438	23.00820541381836	19.782255172729492	18.35255241394043	23.157888412475586	18.731136322021484	17.265016555786133	21.110891342163086	18.052568435668945	22.780174255371094	18.047677993774414	22.12189483642578	18.197038650512695	22.681434631347656	18.93546485900879	22.77396011352539	18.851348876953125	23.896224975585938	18.617557525634766	22.54779815673828			95	12	3.25358339259162	20.4849804970663	7.72570524720702	4.75918392961597E-08	2.72712307036599E-06	8.63157288360838	7.32246751056714	5.56429526265434	sp|NC_000023.11|NC_000023.11_115718942_115719229_-	NC_000023.11				sp|P55854|SUMO3_HUMAN, sp|P61956|SUMO2_HUMAN, sp|Q6EEV6|SUMO4_HUMAN	+	+
18.076717376708984	18.295299530029297	19.242000579833984	18.473602294921875	18.18271255493164	18.921463012695312	18.22100067138672	18.182241439819336	19.501407623291016	18.647235870361328	18.248546600341797	18.64469337463379	18.430978775024414	18.93113899230957	18.743850708007812	19.29054832458496	17.21080207824707	18.660959243774414	17.8792724609375	19.993322372436523	16.90151023864746	19.281248092651367	16.924530029296875			37	17	-1.30307712094335	18.4888459954734	-3.91562711895317	0.000624913966685848	0.00296683625031586	-0.654650652940516	3.20417976884066	2.52770642319673	sp|NC_000023.11|NC_000023.11_38479720_38479833_+	NC_000023.11				sp|Q99933|BAG1_HUMAN	+	+
18.98118782043457	17.286888122558594	19.118518829345703	17.80234146118164	18.603139877319336	18.148616790771484	18.864246368408203	17.749935150146484	18.626516342163086	18.537330627441406	17.13552474975586	18.934932708740234	19.93437957763672	18.286788940429688	17.162752151489258	18.728540420532227	19.39430046081543	18.20779800415039	18.690025329589844	19.31108283996582	18.80158233642578	18.446577072143555	18.975149154663086	Homo sapiens	1:Experimental evidence at protein level	706	17	-1.07019881086836	18.5153932308575	-3.18837481612127	0.00385727919513252	0.0128963539602965	-2.39520650977549	2.41371892516893	1.88953305549448	sp|O00139|KIF2A_HUMAN	O00139	KIF2A_HUMAN	KIF2A	Kinesin-like protein KIF2A		+	+
21.790363311767578	20.12441062927246	19.309415817260742	18.588109970092773	20.703927993774414	18.748456954956055	19.134857177734375	18.98748016357422	20.004554748535156	18.287755966186523	20.625240325927734	18.785152435302734	20.551067352294922	18.738845825195312	20.201669692993164	19.509611129760742	21.448400497436523	19.226118087768555	20.530561447143555	19.007362365722656	20.480480194091797	19.61164665222168	20.221637725830078	Homo sapiens	1:Experimental evidence at protein level	427	12	0.553149896251355	19.7578362172261	1.54231800491464	0.135700627316577	0.231876800074928	-5.58985474347964	0.867418144679997	0.63474270157102	sp|O00148|DX39A_HUMAN	O00148	DX39A_HUMAN	DDX39A	ATP-dependent RNA helicase DDX39A		+	
20.422000885009766	20.446025848388672	21.3575439453125	21.269229888916016	20.612213134765625	21.36787986755371	20.721725463867188	21.251890182495117	20.428438186645508	20.7420654296875	20.315181732177734	20.853836059570312	21.88106918334961	21.317035675048828	20.4561710357666	21.089380264282227	21.38020133972168	21.3084659576416	21.742036819458008	22.408987045288086	20.37875747680664	20.712440490722656	20.373727798461914	Homo sapiens	1:Experimental evidence at protein level	329	0	-1.02805656809668	21.0014367717092	-2.94539315667193	0.00693048218554192	0.0206489819893292	-2.94644411261693	2.15923654847115	1.68510135453131	sp|O00151|PDLI1_HUMAN	O00151	PDLI1_HUMAN	PDLIM1	PDZ and LIM domain protein 1		+	+
20.762929916381836	19.07857322692871	19.008892059326172	18.4045467376709	20.476842880249023	18.052833557128906	18.752016067504883	18.44213104248047	18.102724075317383	18.24883460998535	17.498262405395508	18.56805992126465	17.977752685546875	18.62237548828125	19.859296798706055	18.98464012145996	17.955303192138672	19.410682678222656	19.707578659057617	18.770387649536133	20.34004020690918	18.764406204223633	20.314973831176758	Homo sapiens	1:Experimental evidence at protein level	380	16	-0.0545264488938777	18.9604999362122	-0.108976353308249	0.914100953867722	0.938982567396165	-6.74881594583774	0.0390058378695316	0.0273424705176254	sp|O00154|BACH_HUMAN	O00154	BACH_HUMAN	ACOT7	Cytosolic acyl coenzyme A thioester hydrolase		+	
20.41557502746582	22.011930465698242	22.764379501342773	23.312049865722656	20.930421829223633	23.4910831451416	23.563976287841797	21.7398624420166	23.78395652770996	23.323850631713867	22.342329025268555	23.89342498779297	22.010520935058594	23.411890029907227	22.22214698791504	23.446407318115234	21.157485961914062	23.448246002197266	21.289146423339844	23.34976577758789	21.17815589904785	23.085464477539062	21.530397415161133	Homo sapiens	1:Experimental evidence at protein level	1063	0	-2.45116194042069	22.5320883578962	-9.12576867458747	2.17434068857813E-09	4.46464621388042E-07	11.6443210142701	8.66267240708626	6.3502129496415	sp|O00159|MYO1C_HUMAN	O00159	MYO1C_HUMAN	MYO1C	Unconventional myosin-Ic		+	+
17.791664123535156	18.511083602905273	19.228511810302734	18.94553565979004	18.570999145507812	17.198591232299805	17.800241470336914	18.56414031982422	18.49466323852539	18.0467529296875	17.181560516357422	18.89028549194336	19.614215850830078	17.9926815032959	18.700532913208008	18.095909118652344	20.225433349609375	18.79964828491211	18.74658203125	18.621736526489258	18.5673828125	19.028451919555664	19.209789276123047	Homo sapiens	1:Experimental evidence at protein level	1098	11	-0.612314673314447	18.5586140765002	-1.53195046231477	0.138232230224727	0.235181784095303	-5.60476887395464	0.859390685060193	0.628596319386967	sp|O00160|MYO1F_HUMAN	O00160	MYO1F_HUMAN	MYO1F	Unconventional myosin-If		+	
18.8211727142334	20.245807647705078	18.69557762145996	18.35150909423828	19.398632049560547	18.557241439819336	18.53689956665039	19.71529769897461	18.596628189086914	18.43516731262207	18.941730499267578	18.84220314025879	20.40837287902832	18.898576736450195	20.402517318725586	17.952838897705078	20.34416389465332	18.896146774291992	19.308788299560547	19.388391494750977	19.741363525390625	19.458267211914062	19.72247314453125	Homo sapiens	1:Experimental evidence at protein level	211	12	0.212560203744616	19.1961298846272	0.67260340412657	0.507438073078096	0.632756787481998	-6.52482165793519	0.294616950777271	0.198763187536492	sp|O00161|SNP23_HUMAN	O00161	SNP23_HUMAN	SNAP23	Synaptosomal-associated protein 23		+	
19.071212768554688	20.2288875579834	19.229036331176758	19.190366744995117	20.274551391601562	17.312522888183594	18.337650299072266	20.149831771850586	17.493593215942383	18.603775024414062	19.936004638671875	18.524423599243164	21.039108276367188	19.043691635131836	21.756507873535156	19.316617965698242	21.19493865966797	19.53296661376953	19.94192886352539	18.302684783935547	21.187828063964844	19.35772132873535	20.9115047454834	Homo sapiens	1:Experimental evidence at protein level	330	12	0.723313671303369	19.5482915752819	1.75008521078379	0.0925070833089536	0.170356841011406	-5.27398540194383	1.03382501186405	0.76864042180347	sp|O00170|AIP_HUMAN	O00170	AIP_HUMAN	AIP	AH receptor-interacting protein		+	
17.81337547302246	19.375045776367188	19.276601791381836	18.98818016052246	17.40684700012207	18.36778450012207	18.113937377929688	20.26968765258789	17.969970703125	19.61351776123047	18.969390869140625	18.011781692504883	21.26387596130371	18.557723999023438	17.96904182434082	19.610139846801758	21.176340103149414	18.83556365966797	20.89786720275879	18.746370315551758	19.924509048461914	18.979633331298828	20.338726043701172	Homo sapiens	1:Experimental evidence at protein level	355	16	-0.221107223067953	19.1453339083182	-0.413550542039721	0.682768730897872	0.774389906961941	-6.66742954602901	0.165726376704153	0.111040316055164	sp|O00182|LEG9_HUMAN	O00182	LEG9_HUMAN	LGALS9	Galectin-9	sp|Q3B8N2|LEG9B_HUMAN, sp|Q6DKI2|LEG9C_HUMAN	+	
19.144962310791016	17.025100708007812	19.558013916015625	17.9792423248291	19.71179962158203	19.28765869140625	18.774749755859375	18.091127395629883	19.459672927856445	19.50230598449707	19.227190017700195	18.717844009399414	19.664201736450195	19.680540084838867	19.599275588989258	19.301694869995117	19.570343017578125	18.44938087463379	19.61237144470215	17.922731399536133	19.21967315673828	18.985801696777344	19.48546600341797	Homo sapiens	1:Experimental evidence at protein level	592	10	-0.611634905317796	19.043235081423	-1.5593178896416	0.131631855737366	0.226193661080625	-5.56522104609171	0.880638996004971	0.645519570039566	sp|O00186|STXB3_HUMAN	O00186	STXB3_HUMAN	STXBP3	Syntaxin-binding protein 3		+	
18.38486099243164	20.2393856048584	19.14506721496582	17.826732635498047	18.726192474365234	19.161422729492188	18.75629425048828	17.62687873840332	18.662084579467773	17.432788848876953	19.249736785888672	19.457345962524414	18.335248947143555	17.88308334350586	19.983366012573242	18.294145584106445	19.729711532592773	17.759695053100586	19.151809692382812	20.143726348876953	19.468751907348633	18.667999267578125	19.718713760375977	Homo sapiens	1:Experimental evidence at protein level	218	13	0.504878618636088	18.860856353904	1.24510814389877	0.224765148787888	0.347005843742704	-5.98341290251236	0.64827102790052	0.459663211422843	sp|O00194|RB27B_HUMAN	O00194	RB27B_HUMAN	RAB27B	Ras-related protein Rab-27B		+	
19.371557235717773	20.469236373901367	19.23895835876465	17.77233123779297	19.17011833190918	19.33558464050293	19.056283950805664	18.818763732910156	19.219032287597656	19.54242515563965	19.509952545166016	19.0865535736084	19.04680824279785	19.151758193969727	19.38562774658203	17.377368927001953	18.825637817382812	19.231826782226562	17.688627243041992	18.611080169677734	20.059154510498047	19.324108123779297	20.154624938964844	Homo sapiens	1:Experimental evidence at protein level	1094	10	-0.392002452443297	19.1039600097035	-1.01658267881099	0.319198055083296	0.44866172716785	-6.23537379152604	0.495939763527968	0.348080976129375	sp|O00203|AP3B1_HUMAN	O00203	AP3B1_HUMAN	AP3B1	AP-3 complex subunit beta-1		+	
18.855207443237305	19.54271697998047	18.937524795532227	17.671470642089844	18.77281951904297	18.87369728088379	18.91969871520996	18.7554931640625	19.75264549255371	19.365053176879883	19.090425491333008	18.013240814208984	19.309785842895508	18.65044593811035	19.56434440612793	19.379669189453125	19.573585510253906	18.631778717041016	19.932960510253906	18.474218368530273	19.26643943786621	19.336292266845703	19.46355438232422	Homo sapiens	1:Experimental evidence at protein level	210	8	-0.146830973780069	19.0478152866075	-0.473078249834813	0.640307658149551	0.743155002204661	-6.64055542003892	0.193611303935316	0.128920594608927	sp|O00217|NDUS8_HUMAN	O00217	NDUS8_HUMAN	NDUFS8	NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial		+	
