CRC_1	CRC_11	CRC_13	CRC_15	CRC_16	CRC_19	CRC_2	CRC_20	CRC_21	CRC_4	CRC_5	CRC_6	CRC_8	CRC_9	Control_1	Control_11	Control_13	Control_15	Control_16	Control_19	Control_2	Control_20	Control_21	Control_4	Control_6	Control_8	Control_9	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	Control_vs_CRC_logFC	Control_vs_CRC_AveExpr	Control_vs_CRC_t	Control_vs_CRC_P.Value	Control_vs_CRC_adj.P.Val	Control_vs_CRC_B	Control_vs_CRC_-log(P.Value)	Control_vs_CRC_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	Control_vs_CRC_Valid	Control_vs_CRC_Significant
24.812217712402344	24.62421989440918	24.769411087036133	25.530452728271484	24.97771453857422	24.598230361938477	24.765239715576172	24.949161529541016	22.90458869934082	24.450773239135742	25.096887588500977	20.91223907470703	24.66265869140625	24.134206771850586	24.0645694732666	24.64326286315918	22.005508422851562	24.88513946533203	24.598846435546875	24.170297622680664	22.2034912109375	24.245532989501953	24.526357650756836	24.445505142211914	22.33472442626953	22.31934928894043	22.87221908569336			88	5	0.707088580569867	24.0161236711126	1.78929999668161	0.0841529872828386	0.16968023084215	-4.84866920502542	1.07493046272529	0.770368753653424	sp|NC_000018.10|NC_000018.10_78236676_78236942_+	NC_000018.10					+	
27.453210830688477	27.66988754272461	27.540712356567383	26.905536651611328	27.161375045776367	27.59169578552246	26.213581085205078	27.29422950744629	26.336483001708984	27.109045028686523	27.121435165405273	26.584156036376953	27.27630043029785	26.94939613342285	26.60672950744629	26.77685546875	26.425548553466797	27.4697208404541	27.131772994995117	26.80919647216797	21.73314094543457	26.149959564208984	27.16183090209961	26.051254272460938	25.310970306396484	26.8173828125	27.05546760559082			98	1	0.795929290626042	26.6878726031616	2.2816554253909	0.0301364632181363	0.0833059378429695	-3.97357939357015	1.52090771734904	1.07932404204424	sp|NC_000019.10|NC_000019.10_41506152_41506448_+	NC_000019.10					+	
24.42293930053711	24.869722366333008	24.844192504882812	22.492891311645508	23.935508728027344	25.204326629638672	24.368942260742188	25.354734420776367	26.278738021850586	25.955921173095703	22.89080810546875	24.89559555053711	24.184850692749023	23.55171012878418	24.55425453186035	25.287324905395508	25.042768478393555	24.27525520324707	24.544050216674805	24.915821075439453	24.425785064697266	25.156368255615234	25.68486213684082	24.81192970275879	24.87494659423828	24.23065757751465	22.8425350189209			95	1	-0.17450817858024	24.5892137125712	-0.518232991185839	0.608278391639682	0.729169813850196	-6.23741393444726	0.21589761105365	0.137171318554696	sp|NC_000022.11|NC_000022.11_16933566_16933853_-	NC_000022.11					+	
26.24949073791504	26.03617286682129	26.05946159362793	26.56423568725586	25.976375579833984	26.161502838134766	25.271564483642578	25.68048858642578	25.463157653808594	25.5822811126709	25.904409408569336	25.212984085083008	25.83077621459961	25.7264404296875	25.27893829345703	25.824966430664062	25.377992630004883	25.55369758605957	25.423274993896484	24.96790885925293	21.873210906982422	21.711109161376953	25.51080322265625	25.038896560668945	24.945899963378906	25.598203659057617	25.728652954101562			95	2	0.980541901664189	25.3507093308054	2.91393058377492	0.00685731420150708	0.0310196351725443	-2.6492056920307	2.16384595074543	1.50836331430715	sp|NC_000023.11|NC_000023.11_115718942_115719229_-	NC_000023.11				sp|P61956|SUMO2_HUMAN	+	+
30.09047508239746	29.563634872436523	29.28388786315918	21.637598037719727	28.297874450683594	29.671165466308594	29.463254928588867	28.719886779785156	29.4964542388916	29.363187789916992	25.430763244628906	29.28982162475586	29.315690994262695	21.914331436157227	28.671140670776367	25.10267448425293	28.519880294799805	25.208599090576172	25.459110260009766	29.53866195678711	24.494550704956055	27.58823585510254	29.537776947021484	28.805938720703125	23.405750274658203	25.284297943115234	27.31328010559082			29	1	1.10030166886553	27.4210279282323	1.23112138699706	0.228296746599825	0.358947468998526	-5.62995423152701	0.641500277488351	0.444969104606544	sp|NC_000023.11|NC_000023.11_145909144_145909233_-	NC_000023.11					+	
23.840042114257812	23.009124755859375	23.953266143798828	23.508834838867188	22.71525764465332	23.735071182250977	21.226192474365234	21.734968185424805	22.760839462280273	23.23528480529785	24.093276977539062	23.729860305786133	23.301305770874023	23.63459587097168	22.482770919799805	23.28308868408203	21.48526954650879	22.194177627563477	22.80551528930664	21.576997756958008	21.98491096496582	22.080068588256836	23.158140182495117	21.39896011352539	21.694530487060547	21.50086784362793	23.126489639282227	Homo sapiens	1:Experimental evidence at protein level	360	9	0.937602797876583	22.7124753857739	3.23963294251017	0.00302785078778999	0.0190378333386706	-1.89959864875575	2.518865530637	1.72038247940756	sp|O00115|DNS2A_HUMAN	O00115	DNS2A_HUMAN	DNASE2	Deoxyribonuclease-2-alpha		+	+
22.288799285888672	22.033933639526367	23.073259353637695	22.28323745727539	22.059431076049805	21.856998443603516	22.61402130126953	22.522140502929688	22.70376968383789	22.128618240356445	22.636436462402344	21.83999252319336	23.344058990478516	23.23345184326172	22.845882415771484	22.332244873046875	20.873546600341797	21.210981369018555	21.95769691467285	22.684017181396484	21.982192993164062	21.585512161254883	22.063125610351562	22.168367385864258	21.721986770629883	22.140949249267578	22.55002212524414	Homo sapiens	1:Experimental evidence at protein level	658	10	0.437367629488278	22.2493949839098	2.06811388305501	0.0477713153041556	0.113687064425649	-4.37226182882548	1.32083280097177	0.944288947521188	sp|O00116|ADAS_HUMAN	O00116	ADAS_HUMAN	AGPS	Alkyldihydroxyacetonephosphate synthase, peroxisomal		+	
25.412975311279297	26.011152267456055	25.562925338745117	25.883419036865234	25.829641342163086	25.7381591796875	25.21202278137207	25.969270706176758	25.080318450927734	25.820446014404297	25.7584285736084	25.3597412109375	25.883312225341797	25.88481330871582	25.85447883605957	25.73793601989746	25.93751335144043	25.9014949798584	26.124757766723633	25.683246612548828	24.928762435913086	25.611337661743164	26.04058074951172	25.720836639404297	24.97396469116211	26.23095703125	25.7466983795166	Homo sapiens	1:Experimental evidence at protein level	329	0	-0.0865256331363433	25.6993297667519	-0.741929395165044	0.46417435722291	0.605647411746796	-6.09777418120163	0.333318855315252	0.217780134409498	sp|O00151|PDLI1_HUMAN	O00151	PDLI1_HUMAN	PDLIM1	PDZ and LIM domain protein 1		+	
20.940622329711914	21.41029930114746	22.89824676513672	22.224079132080078	22.85263442993164	21.970720291137695	22.166973114013672	23.026485443115234	22.313871383666992	22.743852615356445	23.033645629882812	22.675798416137695	23.4471435546875	22.997142791748047	23.117042541503906	21.639371871948242	22.820194244384766	22.63750648498535	22.589876174926758	23.027877807617188	22.00200653076172	23.16525650024414	22.906232833862305	23.271074295043945	22.505144119262695	23.411693572998047	21.625476837158203	Homo sapiens	1:Experimental evidence at protein level	380	4	-0.217250322950576	22.5705745729313	-0.900918400196471	0.375149112528347	0.520191030223538	-5.96962173909852	0.425796076601521	0.28383714071763	sp|O00154|BACH_HUMAN	O00154	BACH_HUMAN	ACOT7	Cytosolic acyl coenzyme A thioester hydrolase		+	
25.88589859008789	26.145767211914062	25.770349502563477	25.948490142822266	26.108232498168945	24.726938247680664	26.757022857666016	25.805692672729492	26.519853591918945	26.093551635742188	25.665224075317383	26.85126495361328	25.618099212646484	26.336271286010742	27.278545379638672	26.54647445678711	27.249839782714844	26.23331069946289	26.024690628051758	27.31045913696289	26.38314437866211	27.25123405456543	26.269853591918945	27.29241180419922	26.971357345581055	27.04982566833496	26.52899932861328	Homo sapiens	1:Experimental evidence at protein level	1063	0	-0.813583341166655	26.3937472643525	-4.24823794052466	0.00020750665814477	0.004286389551537	0.604768520298698	3.6829679637753	2.36790836236673	sp|O00159|MYO1C_HUMAN	O00159	MYO1C_HUMAN	MYO1C	Unconventional myosin-Ic		+	+
23.466691970825195	23.93391227722168	24.041545867919922	23.306428909301758	23.697751998901367	24.161949157714844	23.773649215698242	23.943790435791016	23.917465209960938	23.985326766967773	23.746374130249023	24.311492919921875	23.92134666442871	23.871082305908203	21.389148712158203	22.732866287231445	20.814294815063477	23.632125854492188	23.938575744628906	22.23337745666504	21.890066146850586	21.41718292236328	24.11112403869629	21.688173294067383	22.075212478637695	22.294845581054688	24.05586051940918	Homo sapiens	1:Experimental evidence at protein level	211	8	1.3547358746161	23.1974506463838	4.58800591994926	8.17136013047003E-05	0.00283492719104997	1.48460002690152	4.08770564873147	2.54745809053872	sp|O00161|SNP23_HUMAN	O00161	SNP23_HUMAN	SNAP23	Synaptosomal-associated protein 23		+	+
23.90457534790039	24.240615844726562	23.81409454345703	24.254335403442383	24.14855194091797	24.580867767333984	24.076351165771484	23.76082992553711	23.879444122314453	23.24726676940918	24.125642776489258	21.844701766967773	24.029094696044922	23.978729248046875	24.01232147216797	21.478851318359375	21.56429672241211	24.165483474731445	23.59084701538086	21.85762596130371	22.157024383544922	22.014907836914062	23.86916160583496	24.25514030456543	22.80414390563965	24.001338958740234	21.42658042907715	Homo sapiens	1:Experimental evidence at protein level	330	8	0.96300387355376	23.3725363377365	2.8663735308687	0.00770540465212942	0.0331520779491319	-2.7552827309463	2.11320454921391	1.47948924513074	sp|O00170|AIP_HUMAN	O00170	AIP_HUMAN	AIP	AH receptor-interacting protein		+	+
23.863922119140625	24.51519775390625	23.79430389404297	24.26770782470703	22.557950973510742	24.326364517211914	23.41710662841797	24.594398498535156	22.971513748168945	23.959991455078125	24.821910858154297	24.340961456298828	24.2032527923584	24.08888053894043	24.43704605102539	24.662841796875	24.089599609375	24.736492156982422	24.886056900024414	24.067855834960938	22.138702392578125	24.493778228759766	24.585670471191406	23.6024112701416	22.953418731689453	24.223060607910156	23.722824096679688	Homo sapiens	1:Experimental evidence at protein level	355	2	-0.0897067956451494	24.0095349018649	-0.383241266613347	0.704372234414783	0.798313887708763	-6.29812915666756	0.152197771782144	0.097826315545659	sp|O00182|LEG9_HUMAN	O00182	LEG9_HUMAN	LGALS9	Galectin-9		+	
22.926048278808594	22.106836318969727	23.158939361572266	22.898143768310547	22.86376953125	23.394977569580078	20.73368263244629	22.909364700317383	22.683279037475586	22.79005241394043	23.373647689819336	22.79433822631836	22.382863998413086	21.502227783203125	22.148649215698242	22.800086975097656	20.830278396606445	22.901771545410156	23.111316680908203	22.60286521911621	22.33913230895996	23.67917251586914	23.46295166015625	22.610607147216797	21.56951332092285	22.20428466796875	21.896385192871094	Homo sapiens	1:Experimental evidence at protein level	1094	8	0.109148477576664	22.5431517723064	0.387011148782025	0.701610201831078	0.79698758476046	-6.29667731721902	0.153904104695137	0.0985484438636369	sp|O00203|AP3B1_HUMAN	O00203	AP3B1_HUMAN	AP3B1	AP-3 complex subunit beta-1		+	
24.86902618408203	24.376102447509766	24.67011833190918	24.77416229248047	24.8673152923584	24.7255916595459	24.42889404296875	24.865543365478516	24.385990142822266	24.44312858581543	24.807283401489258	24.213520050048828	24.68632698059082	24.498798370361328	24.574295043945312	24.64266586303711	24.428085327148438	24.758180618286133	24.635326385498047	24.636754989624023	23.815786361694336	23.981609344482422	24.71965217590332	24.641559600830078	24.505207061767578	24.626373291015625	24.78468894958496	Homo sapiens	1:Experimental evidence at protein level	422	0	0.0682900366633241	24.5685240380739	0.678947634193742	0.502623831206827	0.637852129203827	-6.14195292757507	0.298756923789088	0.195279990423216	sp|O00231|PSD11_HUMAN	O00231	PSD11_HUMAN	PSMD11	26S proteasome non-ATPase regulatory subunit 11		+	
23.31742286682129	22.80927276611328	22.24881362915039	22.544401168823242	23.01226806640625	22.904375076293945	23.256803512573242	22.71531105041504	23.048015594482422	22.735675811767578	22.769479751586914	23.494651794433594	22.8870906829834	23.213090896606445	23.25156593322754	23.027376174926758	23.269428253173828	22.856590270996094	22.268579483032227	23.179637908935547	23.426881790161133	23.54265785217285	22.58091926574707	23.880231857299805	23.496244430541992	23.596534729003906	23.655494689941406	Homo sapiens	1:Experimental evidence at protein level	223	0	-0.336138507164879	23.0748213604749	-1.80305991457662	0.0819155572379386	0.166609258374451	-4.82641133480193	1.08663361007149	0.778300868780283	sp|O00233|PSMD9_HUMAN	O00233	PSMD9_HUMAN	PSMD9	26S proteasome non-ATPase regulatory subunit 9		+	
25.032421112060547	25.155010223388672	25.466577529907227	25.59044647216797	25.160749435424805	23.677959442138672	25.688425064086914	25.656700134277344	24.8476505279541	24.813541412353516	24.705312728881836	25.324607849121094	25.329404830932617	25.311370849609375	25.082717895507812	24.829988479614258	25.029560089111328	25.323505401611328	25.089134216308594	24.766443252563477	24.906091690063477	25.48048210144043	25.021848678588867	25.117698669433594	25.029193878173828	24.335317611694336	25.028907775878906	Homo sapiens	1:Experimental evidence at protein level	195	0	0.0925032588366932	25.0666264513945	0.57223982777551	0.571626563859975	0.697178476201097	-6.20812502934274	0.242887597463737	0.156656029208897	sp|O00264|PGRC1_HUMAN	O00264	PGRC1_HUMAN	PGRMC1	Membrane-associated progesterone receptor component 1		+	
26.792774200439453	26.631887435913086	27.075834274291992	27.160985946655273	26.764543533325195	26.114608764648438	26.64647674560547	26.984298706054688	26.151004791259766	26.7795467376709	26.474292755126953	25.964744567871094	27.34146499633789	26.464902877807617	26.330732345581055	26.083656311035156	26.09640884399414	26.471723556518555	26.56420135498047	26.164783477783203	25.238344192504883	25.77370834350586	26.088226318359375	26.102502822875977	25.61392593383789	26.485755920410156	26.017959594726562	Homo sapiens	1:Experimental evidence at protein level	241	0	0.558871348079496	26.3833063357318	4.49584811465464	0.000105292225031205	0.00320302000493477	1.24499114885236	3.97760369672249	2.49444034887734	sp|O00299|CLIC1_HUMAN	O00299	CLIC1_HUMAN	CLIC1	Chloride intracellular channel protein 1		+	+
24.46804428100586	24.135074615478516	24.47989273071289	24.290546417236328	24.394250869750977	24.706890106201172	24.424205780029297	24.41516876220703	24.095062255859375	24.349885940551758	24.85948944091797	23.66790771484375	24.485572814941406	23.645431518554688	24.43694496154785	24.2618350982666	23.754352569580078	24.164548873901367	24.16672134399414	21.89456558227539	21.405561447143555	22.825529098510742	24.67442512512207	21.345733642578125	23.898954391479492	24.248537063598633	21.566560745239258	Homo sapiens	1:Experimental evidence at protein level	357	4	1.01169956059434	23.814670231114	3.16137519734827	0.00369535735084459	0.0208001705019286	-2.08315124332002	2.43234355781158	1.68193310504958	sp|O00303|EIF3F_HUMAN	O00303	EIF3F_HUMAN	EIF3F	Eukaryotic translation initiation factor 3 subunit F		+	+
21.612274169921875	21.79764747619629	21.471988677978516	20.717525482177734	20.677867889404297	22.42848014831543	23.505014419555664	21.44707679748535	22.25287628173828	22.232995986938477	22.64274024963379	24.502077102661133	21.777687072753906	22.012760162353516	24.18403434753418	23.105649948120117	24.094942092895508	22.057876586914062	23.49785804748535	23.99953269958496	24.041608810424805	24.354406356811523	23.943992614746094	23.95410919189453	24.194374084472656	24.305721282958984	24.180204391479492	Homo sapiens	1:Experimental evidence at protein level	956	6	-1.79134596256785	22.9271613802073	-5.43942609478504	7.79332338737153E-06	0.000778961228099659	3.71054669098868	5.10827730214693	3.10848415829845	sp|O00339|MATN2_HUMAN	O00339	MATN2_HUMAN	MATN2	Matrilin-2		+	+
22.98832130432129	23.846702575683594	22.84809112548828	21.53523063659668	22.973695755004883	21.58447265625	22.0825138092041	22.2530460357666	22.52256202697754	23.466289520263672	23.121545791625977	21.249126434326172	23.364009857177734	22.697582244873047	23.97533416748047	23.490116119384766	20.80984115600586	23.48713493347168	23.441499710083008	23.48715591430664	22.493942260742188	22.770421981811523	22.91689682006836	22.312353134155273	22.931753158569336	21.602197647094727	21.678869247436523	Homo sapiens	1:Experimental evidence at protein level	747	10	-0.139246578443373	22.663194091464	-0.450442858018073	0.655784275799022	0.768696163227209	-6.27014406390393	0.183239000926165	0.114245286607863	sp|O00391|QSOX1_HUMAN	O00391	QSOX1_HUMAN	QSOX1	Sulfhydryl oxidase 1		+	
21.609548568725586	21.44361686706543	22.01042938232422	20.8850154876709	23.094226837158203	23.06873893737793	23.340280532836914	21.848236083984375	22.10566520690918	22.32171630859375	24.08321189880371	24.337818145751953	21.377334594726562	21.715139389038086	24.42054557800293	23.609458923339844	24.256330490112305	21.422504425048828	22.109169006347656	24.311229705810547	21.773597717285156	25.110441207885742	23.46076774597168	24.557209014892578	24.756195068359375	24.15133285522461	21.956472396850586	Homo sapiens	1:Experimental evidence at protein level	815	10	-1.18090061304547	22.930326802496	-2.81379405563571	0.00875782564276285	0.0354669209787509	-2.87146455229523	2.05760370531194	1.45017651268341	sp|O00423|EMAL1_HUMAN	O00423	EMAL1_HUMAN	EML1	Echinoderm microtubule-associated protein-like 1		+	+
